Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771914039155,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,13.333333969116211,10,13.333333969116211,10,13.333333969116211,10,16.666667938232422,16.129032135009766,23.33333396911621,12.90322494506836,13.333333969116211,20,46356.88537597656,238690.75396728516,167583.9061279297,7702.522705078125,16525500416,4294963200,12015116288,3991662592
500,1771914039155,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,13.333333969116211,10,13.333333969116211,10,13.333333969116211,10,16.666667938232422,16.129032135009766,23.33333396911621,12.90322494506836,13.333333969116211,20,46356.88653564453,238690.76330566406,167583.9087524414,7702.522705078125,16525500416,4294963200,12015116288,3991662592
499,1771914039656,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,15.686275482177734,18,16.32653045654297,12.244897842407227,17.307693481445313,8,11.764705657958984,17.647058486938477,14,15.686275482177734,14,12,46357.34606933594,238699.43939208984,167589.9506225586,7702.613586425781,16525500416,4294963200,12040761344,3991662592
499,1771914040156,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,34,51.020408630371094,34.615386962890625,33.333335876464844,36.73469543457031,40.81632614135742,40.425533294677734,46.938777923583984,34,42,36,45.09803771972656,46357.760192871094,238722.86907958984,167610.82653808594,7702.670654296875,16525500416,4294963200,12050227200,3991662592
499,1771914040656,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,67.34693908691406,66.66667175292969,67.34693908691406,67.34693908691406,64,66,72.54901885986328,63.26530456542969,69.38775634765625,65.30612182617188,64,64,46358.236267089844,238755.46313476563,167640.751953125,7702.82666015625,16525500416,4294963200,12070940672,3991662592
498,1771914041157,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,70.5882339477539,73.46939086914063,72.54901885986328,72.54901885986328,73.46939086914063,73.46939086914063,82,74,73.46939086914063,72.54901885986328,70,74,46358.721252441406,238788.96313476563,167671.55981445313,7702.993469238281,16525500416,4294963200,12045697024,3991662592
496,1771914041660,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,77.55101776123047,74.50980377197266,81.63265228271484,81.63265228271484,81.63265228271484,80,76.47058868408203,88,74.50980377197266,73.46939086914063,77.55101776123047,79.59183502197266,46359.38525390625,238823.77215576172,167703.4107055664,7703.292907714844,16525500416,4294963200,12137320448,3991662592
499,1771914042156,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,81.63265228271484,75,78,75,76.47058868408203,78,80.39215850830078,92,76,71.42857360839844,82,76.47058868408203,46359.97912597656,238856.15197753906,167732.9512939453,7703.540771484375,16525500416,4294963200,12196212736,3991662592
499,1771914042656,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,26.530611038208008,20,22.448978424072266,68,22,21.568628311157227,22.448978424072266,48,22,20.40816307067871,18.367347717285156,18.367347717285156,46360.452087402344,238877.57244873047,167751.79669189453,7703.580993652344,16525500416,4294963200,12205998080,3991662592
499,1771914043156,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,70,66,70,92.1568603515625,71.42857360839844,69.38775634765625,68.75,74,67.34693908691406,70,66,70.5882339477539,46361.10516357422,238910.30340576172,167781.69744873047,7703.8016357421875,16525500416,4294963200,12232400896,3991662592
499,1771914043657,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,18,21.568628311157227,20.40816307067871,58.82353210449219,21.153846740722656,22,25.490198135375977,26,21.568628311157227,19.60784339904785,16.666667938232422,18,46361.519958496094,238927.2021484375,167795.97888183594,7703.840515136719,16525500416,4294963200,12252622848,3991662592
499,1771914044157,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,10,8.333333969116211,4.081632614135742,4.081632614135742,8.163265228271484,6,8.333333969116211,7.843137741088867,2.040816307067871,2.0833334922790527,4,4.081632614135742,46361.835205078125,238930.36889648438,167796.5892944336,7703.9102783203125,16525500416,4294963200,12223057920,3991662592
500,1771914044657,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,16,52,19.230770111083984,15.686275482177734,16.32653045654297,22.448978424072266,16,16.666667938232422,16.32653045654297,25.490198135375977,16,16.32653045654297,46362.273193359375,238945.50646972656,167809.1915283203,7703.945068359375,16525500416,4294963200,12290088960,3991662592
500,1771914045157,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,8,66,6,2.040816307067871,6,5.882352828979492,9.803921699523926,6,6,6,4,5.882352828979492,46362.70703125,238958.53021240234,167819.64709472656,7703.9658203125,16525500416,4294963200,12248645632,3991662592
500,1771914045657,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,18.367347717285156,20,16.32653045654297,22,20,24,22.448978424072266,24,20.40816307067871,19.60784339904785,20,20,46363.006591796875,238965.05541992188,167823.6427001953,7703.995056152344,16525500416,4294963200,12252037120,3991662592
499,1771914046158,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,11.538461685180664,0,2,7.843137741088867,6,9.803921699523926,2,2,8,6,14,4.081632614135742,46363.30340576172,238968.1639404297,167824.27209472656,7704.009826660156,16525500416,4294963200,12250988544,3991662592
500,1771914046658,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,12.5,16,14,14,58,14.285715103149414,14.285715103149414,13.72549057006836,12.244897842407227,18,18.75,16,46363.65466308594,238979.6024169922,167833.21002197266,7704.039489746094,16525500416,4294963200,12240560128,3991662592
499,1771914047158,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,7.843137741088867,5.769230842590332,2,2.040816307067871,0,8,2.040816307067871,5.882352828979492,2.040816307067871,0,8,6,46363.93664550781,238983.12158203125,167834.23455810547,7704.0546875,16525500416,4294963200,12238487552,3991662592
500,1771914047658,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,14.285715103149414,8.163265228271484,10,13.72549057006836,8,12.244897842407227,15.094339370727539,8.333333969116211,9.803921699523926,8,12,12,46364.21905517578,238988.44134521484,167837.103515625,7704.062438964844,16525500416,4294963200,12238741504,3991662592
499,1771914048159,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,10,8.163265228271484,6.122448921203613,22.916667938232422,10,10,10.204081535339355,9.803921699523926,8.163265228271484,8,8.163265228271484,10.204081535339355,46364.55340576172,238994.25677490234,167840.32928466797,7704.1121826171875,16525500416,4294963200,12305317888,3991662592
499,1771914048659,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,20,14.285715103149414,16,16,15.686275482177734,20.40816307067871,16,16,30.000001907348633,16,19.230770111083984,15.686275482177734,46364.876037597656,239001.79180908203,167845.36236572266,7704.1343994140625,16525500416,4294963200,12305215488,3991662592
500,1771914049159,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,2.0833334922790527,0,4,2,2.040816307067871,8,6.122448921203613,4,5.882352828979492,0,4.081632614135742,4,46365.15411376953,239004.77514648438,167845.8690185547,7704.15185546875,16525500416,4294963200,12305649664,3991662592
499,1771914049659,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,20,23.076923370361328,23.076923370361328,18.75,20.40816307067871,26,20,18.75,18,20,22.448978424072266,19.60784339904785,46365.45977783203,239011.3129272461,167849.88232421875,7704.180358886719,16525500416,4294963200,12286013440,3991662592
500,1771914050159,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,2.040816307067871,4.081632614135742,4.081632614135742,3.9215688705444336,3.9215688705444336,9.803921699523926,5.882352828979492,5.882352828979492,3.9215688705444336,2.040816307067871,6,4,46365.738220214844,239014.2963256836,167850.39251708984,7704.1968994140625,16525500416,4294963200,12283142144,3991662592
499,1771914050660,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,15.686275482177734,14,14,12,13.72549057006836,10,12.244897842407227,12,14,12,20,14,46366.04705810547,239022.56719970703,167856.1611328125,7704.2281494140625,16525500416,4294963200,12283326464,3991662592
500,1771914051160,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,5.882352828979492,5.882352828979492,2.040816307067871,2.040816307067871,2.040816307067871,8,4,18.367347717285156,2.0833334922790527,6,4,4,46366.34930419922,239025.75549316406,167856.87072753906,7704.243469238281,16525500416,4294963200,12263645184,3991662592
499,1771914051660,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,12.244897842407227,14.285715103149414,12,10.204081535339355,12.244897842407227,16,12.244897842407227,16,14,12.244897842407227,14.285715103149414,12.244897842407227,46366.62731933594,239029.84704589844,167858.4653930664,7704.251647949219,16525500416,4294963200,12262641664,3991662592
499,1771914052160,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,65.30612182617188,14,11.764705657958984,12,10.204081535339355,12.244897842407227,12,8.163265228271484,12,12,8.163265228271484,19.60784339904785,46366.990966796875,239040.9569091797,167867.05963134766,7704.28515625,16525500416,4294963200,12289241088,3991662592
499,1771914052661,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,64.58332824707031,20,18,20,19.60784339904785,24,14.285715103149414,21.568628311157227,12.244897842407227,14.285715103149414,22,16,46367.42156982422,239057.3555908203,167880.8973388672,7704.324035644531,16525500416,4294963200,12281638912,3991662592
499,1771914053161,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,3.9215688705444336,4,2,2.040816307067871,2.040816307067871,12,4.081632614135742,6,2.040816307067871,4.081632614135742,2,2,46367.69842529297,239060.39654541016,167881.46142578125,7704.338623046875,16525500416,4294963200,12279394304,3991662592
499,1771914053661,4200,4200,4199,4200,4199,4199,4200,4200,4200,4200,4200,4200,19.60784339904785,23.52941131591797,18.367347717285156,15.686275482177734,18,18.367347717285156,19.60784339904785,18,21.568628311157227,20,22,18.367347717285156,46368.00109863281,239067.2514038086,167885.77563476563,7704.363098144531,16525500416,4294963200,12291829760,3991662592
