Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771909057459,4200,4201,4200,4308,4205,4199,4200,4199,4200,4200,4200,4204,19.35483741760254,13.793103218078613,10,6.896551609039307,6.896551609039307,6.896551609039307,10,12.90322494506836,13.333333969116211,13.333333969116211,20,10,43256.60028076172,167956.79327392578,121739.38903808594,7391.993347167969,16525500416,4294963200,12249145344,3976343552
499,1771909057460,4200,4201,4200,4308,4205,4199,4200,4199,4200,4200,4200,4204,19.35483741760254,13.793103218078613,10,6.896551609039307,6.896551609039307,6.896551609039307,10,12.90322494506836,13.333333969116211,13.333333969116211,20,10,43256.601135253906,167956.80078125,121739.39184570313,7391.993347167969,16525500416,4294963200,12249145344,3976343552
499,1771909057960,4200,4201,4200,4308,4205,4199,4200,4199,4200,4200,4200,4204,6.25,10.204081535339355,15.686275482177734,10.204081535339355,13.72549057006836,14.285715103149414,15.686275482177734,5.769230842590332,11.764705657958984,10.204081535339355,27.45098114013672,11.764705657958984,43256.947814941406,167961.1469116211,121741.28607177734,7392.024169921875,16525500416,4294963200,12261793792,3976343552
500,1771909058460,4200,4201,4200,4308,4205,4199,4200,4199,4200,4200,4200,4204,42,40.81632614135742,47.05882263183594,50.98039627075195,44,50,40.81632614135742,42,55.769229888916016,52,46.938777923583984,46,43257.354064941406,167989.12341308594,121766.71453857422,7392.070007324219,16525500416,4294963200,12319207424,3976343552
499,1771909058960,4200,4201,4200,4308,4205,4199,4200,4199,4200,4200,4200,4204,71.42857360839844,72,74,72.91667175292969,74.50980377197266,70,70,72.91667175292969,67.34693908691406,70,68,70.5882339477539,43257.8515625,168022.88989257813,121797.73547363281,7392.266357421875,16525500416,4294963200,12306522112,3976343552
499,1771909059460,4200,4201,4200,4308,4205,4199,4200,4199,4200,4200,4200,4204,74.50980377197266,76.47058868408203,76,72,75,72,77.55101776123047,72,76,70.5882339477539,73.46939086914063,72.91667175292969,43258.44940185547,168056.32806396484,121828.29608154297,7392.5504150390625,16525500416,4294963200,12297404416,3976343552
499,1771909059960,4200,4201,4200,4308,4205,4199,4200,4199,4200,4200,4200,4204,80,76,73.46939086914063,79.59183502197266,77.55101776123047,75.51020050048828,74.50980377197266,80.39215850830078,81.63265228271484,73.46939086914063,74,82.35294342041016,43258.97180175781,168089.75622558594,121859.06396484375,7392.6614990234375,16525500416,4294963200,12359471104,3976343552
500,1771909060460,4200,4201,4200,4308,4205,4199,4200,4199,4200,4200,4200,4204,73.46939086914063,81.25,74.50980377197266,78.4313735961914,76,76.47058868408203,85.71428680419922,77.55101776123047,86.2745132446289,79.59183502197266,80,87.7551040649414,43259.68017578125,168124.45880126953,121890.61389160156,7393.1866455078125,16525500416,4294963200,12466212864,3976343552
499,1771909060961,4200,4201,4200,4308,4205,4199,4200,4199,4200,4200,4200,4204,81.63265228271484,74.50980377197266,83.33332824707031,77.55101776123047,75.51020050048828,76,89.79591369628906,76.47058868408203,75.51020050048828,75.51020050048828,81.63265228271484,74,43260.21905517578,168155.8944091797,121919.31475830078,7393.353515625,16525500416,4294963200,12502265856,3976339456
499,1771909061461,4200,4201,4200,4308,4205,4199,4200,4199,4200,4200,4200,4204,98.03921508789063,28,29.411766052246094,32,32,28.571430206298828,28,26.530611038208008,28.571430206298828,27.45098114013672,27.45098114013672,26.530611038208008,43260.683044433594,168178.2611694336,121939.04278564453,7393.406494140625,16525500416,4294963200,12555288576,3976339456
