Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CORE8_ENERGY (J),CORE8_FREQ (MHZ),CORE8_PSTATE,CORE8_VOLT (V),CORE9_ENERGY (J),CORE9_FREQ (MHZ),CORE9_PSTATE,CORE9_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771811884090,7093.121017456055,28000,1,0.78125,8453.944305419922,28000,1,0.78125,6686.949493408203,28000,1,0.78125,8364.009506225586,28000,1,0.78125,4435.690124511719,4800,2,0.78125,4423.472702026367,4800,2,0.78125,4438.342590332031,4800,2,0.78125,4432.511672973633,4800,2,0.78125,4472.695495605469,4800,2,0.78125,4585.758239746094,4800,2,0.78125,177712.13613891602,1989,1990,1988,1989,1986,623,623,623,1402,623,623,623,1989,1987,1402,1402,623,1402,1402,1402,6.25,9.375,6.060606002807617,6.060606002807617,5.882352828979492,6.060606002807617,9.090909004211426,3.125,6.25,3.125,3.125,6.060606002807617,6.060606002807617,6.25,6.060606002807617,0,3.0303030014038086,3.125,3.125,3.125,28659011584,8589930496,2872582144,0
500,1771811884090,7093.121047973633,28000,1,0.54375,8453.944534301758,28000,1,0.54375,6686.949508666992,28000,1,0.54375,8364.011184692383,28000,1,0.54375,4435.690933227539,4800,2,0.54375,4423.472732543945,4800,2,0.54375,4438.342590332031,4800,2,0.54375,4432.511672973633,4800,2,0.54375,4472.695510864258,4800,2,0.54375,4585.758255004883,4800,2,0.54375,177712.14372253418,1989,1990,1988,1989,1986,623,623,623,1402,623,623,623,1989,1987,1402,1402,623,1402,1402,1402,6.25,9.375,6.060606002807617,6.060606002807617,5.882352828979492,6.060606002807617,9.090909004211426,3.125,6.25,3.125,3.125,6.060606002807617,6.060606002807617,6.25,6.060606002807617,0,3.0303030014038086,3.125,3.125,3.125,28659011584,8589930496,2872582144,0
499,1771811884590,7093.162078857422,28000,1,0.9812500000000001,8454.015640258789,28000,1,0.9812500000000001,6686.971450805664,28000,1,0.9812500000000001,8364.107315063477,28000,1,0.9812500000000001,4435.714874267578,4800,2,0.9812500000000001,4423.474533081055,4800,2,0.9812500000000001,4438.345367431641,4800,2,0.9812500000000001,4432.517379760742,4800,2,0.9812500000000001,4472.714508056641,4800,2,0.9812500000000001,4585.773834228516,4800,2,0.9812500000000001,177714.44972229004,1989,1990,1988,1989,1986,623,623,623,1402,623,623,623,1989,1987,1402,1402,623,1402,1402,1402,2.040816307067871,8,5.882352828979492,0,2,8,2.040816307067871,0,1.9607844352722168,2,1.9607844352722168,0,2,8,4,0,0,1.9607844352722168,4,0,28659011584,8589930496,2877681664,0
499,1771811885090,7093.366760253906,28000,1,0.9812500000000001,8454.309066772461,28000,1,0.9812500000000001,6687.139953613281,28000,1,0.9812500000000001,8364.508682250977,28000,1,0.9812500000000001,4435.823303222656,4800,2,0.9812500000000001,4423.576416015625,4800,2,0.9812500000000001,4438.447357177734,4800,2,0.9812500000000001,4432.6260986328125,4800,2,0.9812500000000001,4472.8106689453125,4800,2,0.9812500000000001,4585.876419067383,4800,2,0.9812500000000001,177718.26206970215,1989,1990,1988,1989,1986,623,623,623,1402,623,623,623,1989,1987,1402,1402,623,1402,1402,1402,24,34.693878173828125,32.65306091308594,36.73469543457031,24.489795684814453,56,35.29411697387695,33.333335876464844,34,32,18.367347717285156,30.000001907348633,24,34.693878173828125,26.530611038208008,29.411766052246094,24,30.000001907348633,26,30.000001907348633,28659011584,8589930496,2899341312,0
499,1771811885591,7093.825836181641,28000,1,0.9875,8454.758270263672,28000,1,0.9875,6687.548538208008,28000,1,0.9875,8364.914749145508,28000,1,0.9875,4436.066787719727,7800,2,0.9875,4423.809707641602,7800,2,0.9875,4438.692733764648,7800,2,0.9875,4432.885955810547,7800,2,0.9875,4473.060577392578,7800,2,0.9875,4586.119537353516,7800,2,0.9875,177723.71952819824,1989,1990,1988,1989,1986,623,623,623,1402,623,623,623,1989,1987,1402,1402,623,1402,1402,1402,46,40,64,60.000003814697266,52.94117736816406,60.000003814697266,60.000003814697266,61.224491119384766,58,66,64.70588684082031,62,46.938777923583984,41.17647171020508,47.05882263183594,34,53.061222076416016,52,46.938777923583984,50,28659011584,8589930496,2928992256,0
499,1771811886091,7094.3677978515625,28000,1,0.90625,8455.294876098633,28000,1,0.90625,6688.134902954102,28000,1,0.90625,8365.509338378906,28000,1,0.90625,4436.436416625977,28000,1,0.90625,4424.2054443359375,28000,1,0.90625,4439.093460083008,28000,1,0.90625,4433.31770324707,28000,1,0.90625,4473.478775024414,28000,1,0.90625,4586.530685424805,28000,1,0.90625,177730.83631896973,1989,1990,1988,1989,1986,623,623,623,1402,623,623,623,1989,1987,1402,1402,623,1402,1402,1402,42,57.142860412597656,68.62745666503906,48,70,62.5,62,66,68,69.38775634765625,65.30612182617188,55.1020393371582,62.74510192871094,65.30612182617188,36,38.775508880615234,43.13725662231445,58,50.98039627075195,59.18367385864258,28659011584,8589930496,2951294976,0
499,1771811886591,7094.858673095703,28000,1,0.90625,8455.798263549805,28000,1,0.90625,6688.604461669922,28000,1,0.90625,8365.994842529297,28000,1,0.90625,4436.793487548828,28000,1,0.90625,4424.588851928711,28000,1,0.90625,4439.450668334961,28000,1,0.90625,4433.645324707031,28000,1,0.90625,4473.848587036133,28000,1,0.90625,4586.859359741211,28000,1,0.90625,177737.23643493652,1989,1990,1988,1989,1986,623,623,623,1402,623,623,623,1989,1987,1402,1402,623,1402,1402,1402,38.775508880615234,46,60.000003814697266,58,58,59.615386962890625,59.18367385864258,54.90196228027344,58.33333206176758,54.000003814697266,54.000003814697266,56.86274719238281,42.85714340209961,40.81632614135742,29.16666603088379,54.000003814697266,38.775508880615234,36.73469543457031,57.142860412597656,26.530611038208008,28659011584,8589930496,2998792192,0
500,1771811887091,7095.147415161133,28000,1,0.90625,8456.090713500977,28000,1,0.90625,6688.849670410156,28000,1,0.90625,8366.273696899414,28000,1,0.90625,4436.976058959961,28000,1,0.90625,4424.7764892578125,28000,1,0.90625,4439.653945922852,28000,1,0.90625,4433.841537475586,28000,1,0.90625,4474.052093505859,28000,1,0.90625,4587.057220458984,28000,1,0.90625,177741.72941589355,1989,1990,1988,1989,1986,623,623,623,1402,623,623,623,1989,1987,1402,1402,623,1402,1402,1402,26.530611038208008,26.530611038208008,35.29411697387695,34,24.489795684814453,31.25,30.000001907348633,28.571430206298828,30.000001907348633,31.37255096435547,30.000001907348633,30.612245559692383,26.530611038208008,30.000001907348633,21.153846740722656,20.40816307067871,20.40816307067871,26.530611038208008,24.489795684814453,26,28659011584,8589930496,3043090432,0
500,1771811887591,7095.270858764648,28000,1,0.9812500000000001,8456.24348449707,28000,1,0.9812500000000001,6688.978973388672,28000,1,0.9812500000000001,8366.455780029297,28000,1,0.9812500000000001,4437.072128295898,4800,2,0.9812500000000001,4424.873199462891,4800,2,0.9812500000000001,4439.751358032227,4800,2,0.9812500000000001,4433.935241699219,4800,2,0.9812500000000001,4474.156768798828,4800,2,0.9812500000000001,4587.143783569336,4800,2,0.9812500000000001,177744.8125,1989,1990,1988,1989,1986,623,623,623,1402,623,623,623,1989,1987,1402,1402,623,1402,1402,1402,8,12,18,20.40816307067871,19.60784339904785,18,16,14.285715103149414,15.686275482177734,14.285715103149414,16,16,12.244897842407227,24.489795684814453,16.32653045654297,16,13.72549057006836,13.72549057006836,12.244897842407227,10.204081535339355,28659011584,8589930496,3073077248,0
499,1771811888092,7095.559463500977,28000,1,1.225,8456.537078857422,28000,1,1.225,6689.237091064453,28000,1,0.9812500000000001,8366.738586425781,28000,1,0.9812500000000001,4437.277984619141,4800,2,0.9812500000000001,4425.06672668457,4800,2,0.9812500000000001,4439.978469848633,4800,2,0.9812500000000001,4434.143035888672,4800,2,0.9812500000000001,4474.358917236328,4800,2,0.9812500000000001,4587.345687866211,4800,2,0.9812500000000001,177749.3504638672,1989,1990,1988,1989,1986,623,623,623,1402,623,623,623,1989,1987,1402,1402,623,1402,1402,1402,28,38.775508880615234,36.73469543457031,32,34,36,29.411766052246094,35.29411697387695,39.583335876464844,34,38.775508880615234,20,24,29.411766052246094,32,20,22.448978424072266,30.612245559692383,22,34,28659011584,8589930496,3080146944,0
500,1771811888592,7095.655715942383,28000,1,0.55,8456.612106323242,28000,1,0.55,6689.286071777344,28000,1,0.55,8366.825469970703,28000,1,0.55,4437.302993774414,4800,2,0.55,4425.103713989258,4800,2,0.55,4440.008193969727,4800,2,0.55,4434.173416137695,4800,2,0.55,4474.392715454102,4800,2,0.55,4587.382904052734,4800,2,0.55,177751.68864440918,1989,1990,1988,1989,1986,623,623,623,1402,623,623,623,1989,1987,1402,1402,623,1402,1402,1402,14,10,6,6,6,6,2,8,4,6,7.843137741088867,8,3.9215688705444336,10,6,6,7.843137741088867,3.9215688705444336,7.843137741088867,6.122448921203613,28659011584,8589930496,3071340544,0
500,1771811889092,7095.690490722656,28000,1,1.03125,8456.647262573242,28000,1,1.03125,6689.289993286133,28000,1,0.99375,8366.833251953125,28000,1,0.99375,4437.307647705078,4800,2,0.99375,4425.104431152344,4800,2,0.99375,4440.010345458984,4800,2,0.99375,4434.17839050293,4800,2,0.99375,4474.396224975586,4800,2,0.9812500000000001,4587.38883972168,4800,2,0.9812500000000001,177753.8994140625,1989,1990,1988,1989,1986,623,623,623,1402,623,623,623,1989,1987,1402,1402,623,1402,1402,1402,2,3.9215688705444336,2,0,0,0,0,0,2,2,0,0,0,4.081632614135742,0,0,0,2,0,6.122448921203613,28659011584,8589930496,3071934464,0
500,1771811889592,7095.729278564453,28000,1,1.3625,8456.691116333008,28000,1,1.3625,6689.322616577148,28000,1,1.3625,8366.861221313477,28000,1,1.3625,4437.32698059082,4800,2,1.3625,4425.12434387207,4800,2,0.9812500000000001,4440.028915405273,4800,2,0.9812500000000001,4434.198944091797,4800,2,0.9812500000000001,4474.416076660156,4800,2,0.9812500000000001,4587.413360595703,4800,2,0.9812500000000001,177755.76147460938,1989,1990,1988,1989,1986,623,623,623,1402,623,623,623,1989,1987,1402,1402,623,1402,1402,1402,8,10.204081535339355,7.843137741088867,6,6,5.882352828979492,7.843137741088867,6,2,4.081632614135742,6,6,2,5.882352828979492,4,6,6,6,4,6.122448921203613,28659011584,8589930496,3084038144,0
500,1771811890093,7095.729797363281,28000,1,1.2,8456.69189453125,28000,1,1.2,6689.323883056641,28000,1,1.2,8366.863647460938,28000,1,1.2,4437.327239990234,4800,2,1.2,4425.124496459961,4800,2,1.2,4440.029083251953,4800,2,0.9812500000000001,4434.198944091797,4800,2,0.9812500000000001,4474.4161376953125,4800,2,0.9812500000000001,4587.41340637207,4800,2,0.9812500000000001,177756.88290405273,1989,1990,1988,1989,1986,623,623,623,1402,623,623,623,1989,1987,1402,1402,623,1402,1402,1402,0,3.9215688705444336,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,28659011584,8589930496,3080142848,0
499,1771811890593,7095.763336181641,28000,1,1.31875,8456.726638793945,28000,1,1.31875,6689.358139038086,28000,1,1.31875,8366.905746459961,28000,1,1.31875,4437.345855712891,4800,2,1.31875,4425.144378662109,4800,2,1.31875,4440.049072265625,4800,2,1.03125,4434.218231201172,4800,2,1.03125,4474.437591552734,4800,2,1.03125,4587.431854248047,4800,2,1.03125,177758.5978088379,1989,1990,1988,1989,1986,623,623,623,1402,623,623,623,1989,1987,1402,1402,623,1402,1402,1402,4,4.081632614135742,4.081632614135742,6,6,6,4.081632614135742,6,3.9215688705444336,7.692307949066162,6.122448921203613,4.081632614135742,4,8.163265228271484,2.040816307067871,6,6,6,7.843137741088867,4,28659011584,8589930496,3063316480,0
499,1771811891093,7095.80908203125,28000,1,1.31875,8456.781295776367,28000,1,1.31875,6689.404510498047,28000,1,1.31875,8366.974517822266,28000,1,1.31875,4437.369033813477,4800,2,1.31875,4425.166275024414,4800,2,1.31875,4440.0755615234375,4800,2,1.31875,4434.248275756836,4800,2,1.31875,4474.466384887695,4800,2,0.99375,4587.451019287109,4800,2,0.99375,177760.5550994873,1989,1990,1988,1989,1986,623,623,623,1402,623,623,623,1989,1987,1402,1402,623,1402,1402,1402,2.040816307067871,8,12,9.803921699523926,6.122448921203613,8.163265228271484,8,6.122448921203613,0,8.163265228271484,9.803921699523926,4.081632614135742,8,14.583333015441895,5.882352828979492,2,8.163265228271484,6.122448921203613,8,6,28659011584,8589930496,3049336832,0
500,1771811891594,7095.8416748046875,28000,1,0.9812500000000001,8456.82974243164,28000,1,0.9812500000000001,6689.437835693359,28000,1,0.9812500000000001,8367.018173217773,28000,1,0.9812500000000001,4437.386947631836,4800,2,0.9812500000000001,4425.184020996094,4800,2,0.9812500000000001,4440.094421386719,4800,2,0.9812500000000001,4434.270324707031,4800,2,0.9812500000000001,4474.484375,4800,2,0.9812500000000001,4587.472839355469,4800,2,0.9812500000000001,177762.20248413086,1989,1990,1988,1989,1986,623,623,623,1402,623,623,623,1989,1987,1402,1402,623,1402,1402,1402,0,8.163265228271484,6,6.122448921203613,3.9215688705444336,7.843137741088867,2.040816307067871,7.843137741088867,3.9215688705444336,6,6,7.843137741088867,6,10,6,4,6,6,4,6.122448921203613,28659011584,8589930496,3034910720,0
499,1771811892094,7095.844284057617,28000,1,1.05625,8456.832473754883,28000,1,1.05625,6689.438903808594,28000,1,1.05625,8367.020935058594,28000,1,1.05625,4437.387542724609,4800,2,1.05625,4425.184173583984,4800,2,1.05625,4440.094467163086,4800,2,1.05625,4434.270324707031,4800,2,0.9812500000000001,4474.484573364258,4800,2,0.9812500000000001,4587.472930908203,4800,2,0.9812500000000001,177763.61183166504,1989,1990,1988,1989,1986,623,623,623,1402,623,623,623,1989,1987,1402,1402,623,1402,1402,1402,2,2.040816307067871,0,0,0,0,1.9607844352722168,0,0,0,2,0,0,3.9215688705444336,0,0,0,0,0,0,28659011584,8589930496,2991898624,0
