Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771907976433,4199,4199,4200,4200,4200,4199,4199,4200,4200,4200,4199,4200,16.129032135009766,16.666667938232422,9.67741870880127,12.90322494506836,13.333333969116211,16.129032135009766,25.80644989013672,19.35483741760254,22.580644607543945,25.80644989013672,13.333333969116211,22.580644607543945,42590.96649169922,151264.90313720703,110420.63061523438,7340.6422119140625,16525500416,4294963200,12242034688,3977334784
500,1771907976433,4199,4199,4200,4200,4200,4199,4199,4200,4200,4200,4199,4200,16.129032135009766,16.666667938232422,9.67741870880127,12.90322494506836,13.333333969116211,16.129032135009766,25.80644989013672,19.35483741760254,22.580644607543945,25.80644989013672,13.333333969116211,22.580644607543945,42590.967529296875,151264.9194946289,110420.63500976563,7340.6422119140625,16525500416,4294963200,12242034688,3977334784
499,1771907976933,4199,4199,4200,4200,4200,4199,4199,4200,4200,4200,4199,4200,14.285715103149414,5.882352828979492,0,4.081632614135742,4,7.843137741088867,9.615385055541992,12.244897842407227,2,2.040816307067871,5.769230842590332,2,42591.267822265625,151269.0337524414,110422.27490234375,7340.649719238281,16525500416,4294963200,12238442496,3977334784
500,1771907977433,4199,4199,4200,4200,4200,4199,4199,4200,4200,4200,4199,4200,34,44.89795684814453,38,42.85714340209961,36.73469543457031,57.142860412597656,52,36,51.020408630371094,41.17647171020508,38.775508880615234,50,42591.67419433594,151295.46466064453,110446.17553710938,7340.697326660156,16525500416,4294963200,12254396416,3977334784
499,1771907977934,4199,4199,4200,4200,4200,4199,4199,4200,4200,4200,4199,4200,76,76,62.74510192871094,76.47058868408203,74,75.51020050048828,73.46939086914063,76,68.62745666503906,68,72.54901885986328,74,42592.204040527344,151330.3223876953,110478.2939453125,7340.884033203125,16525500416,4294963200,12303953920,3977334784
499,1771907978434,4199,4199,4200,4200,4200,4199,4199,4200,4200,4200,4199,4200,75.51020050048828,72,81.63265228271484,74.50980377197266,80.39215850830078,76,82,70.5882339477539,75.51020050048828,70,76,73.46939086914063,42592.84637451172,151364.25616455078,110509.3413696289,7341.180480957031,16525500416,4294963200,12441370624,3977330688
499,1771907978934,4199,4199,4200,4200,4200,4199,4199,4200,4200,4200,4199,4200,80,81.63265228271484,86.2745132446289,87.7551040649414,81.63265228271484,82,80.39215850830078,85.71428680419922,81.63265228271484,80,86,80,42593.434814453125,151397.89544677734,110540.25671386719,7341.3272705078125,16525500416,4294963200,12433002496,3977330688
502,1771907979435,4199,4199,4200,4200,4200,4199,4199,4200,4200,4200,4199,4200,77.55101776123047,94,76,77.55101776123047,80.39215850830078,80,75,82,76.47058868408203,81.25,79.59183502197266,80,42594.08093261719,151431.82525634766,110571.25103759766,7341.591552734375,16525500416,4294963200,12529811456,3977330688
499,1771907979937,4199,4199,4200,4200,4200,4199,4199,4200,4200,4200,4199,4200,72.54901885986328,92,79.59183502197266,72,75.51020050048828,74,81.63265228271484,76,72,75.4717025756836,71.42857360839844,75,42594.64099121094,151464.73553466797,110601.51055908203,7341.6820068359375,16525500416,4294963200,12535308288,3977330688
499,1771907980437,4199,4199,4200,4200,4200,4199,4199,4200,4200,4200,4199,4200,39.583335876464844,42,38.775508880615234,40,36.73469543457031,38,50.98039627075195,40.81632614135742,53.061222076416016,42.85714340209961,49.01960754394531,41.17647171020508,42595.092712402344,151483.5834350586,110617.72662353516,7341.746398925781,16525500416,4294963200,12575354880,3977330688
