Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771908922298,4393,4386,4356,4393,4393,4247,4200,4205,4393,4199,4199,4279,19.35483741760254,13.793103218078613,17.241378784179688,26.666667938232422,10,13.793103218078613,13.333333969116211,10.344827651977539,7.142857551574707,13.793103218078613,36.66666793823242,13.333333969116211,43173.89404296875,165925.0067138672,120379.9105834961,7385.036376953125,16525500416,4294963200,12305780736,3976392704
500,1771908922298,4393,4386,4356,4393,4393,4247,4200,4205,4393,4199,4199,4279,19.35483741760254,13.793103218078613,17.241378784179688,26.666667938232422,10,13.793103218078613,13.333333969116211,10.344827651977539,7.142857551574707,13.793103218078613,36.66666793823242,13.333333969116211,43173.89404296875,165925.0067138672,120379.91290283203,7385.037170410156,16525500416,4294963200,12305780736,3976392704
499,1771908922799,4393,4386,4356,4393,4393,4247,4200,4205,4393,4199,4199,4279,4.1666669845581055,11.320755004882813,12,4,5.882352828979492,3.9215688705444336,4,2.040816307067871,13.72549057006836,6,5.882352828979492,8,43174.201599121094,165928.623046875,120381.05419921875,7385.063232421875,16525500416,4294963200,12306907136,3976392704
499,1771908923298,4393,4386,4356,4393,4393,4247,4200,4205,4393,4199,4199,4279,46,53.061222076416016,54.000003814697266,38.775508880615234,44,42,40,42,51.020408630371094,46,53.061222076416016,53.061222076416016,43174.653259277344,165956.15881347656,120406.07287597656,7385.108642578125,16525500416,4294963200,12340879360,3976392704
500,1771908923799,4393,4386,4356,4393,4393,4247,4200,4205,4393,4199,4199,4279,63.26530456542969,65.30612182617188,66,71.42857360839844,61.224491119384766,67.34693908691406,74,62,66,64,64,66.66667175292969,43175.125732421875,165988.35205078125,120435.5072631836,7385.3150634765625,16525500416,4294963200,12344066048,3976392704
499,1771908924299,4393,4386,4356,4393,4393,4247,4200,4205,4393,4199,4199,4279,72,72,72,71.69811248779297,72,72.54901885986328,76,70,74.50980377197266,74.46807861328125,72.54901885986328,76,43175.631896972656,166021.35906982422,120465.75854492188,7385.537780761719,16525500416,4294963200,12347375616,3976392704
500,1771908924799,4393,4386,4356,4393,4393,4247,4200,4205,4393,4199,4199,4279,84,71.42857360839844,75.51020050048828,73.46939086914063,73.46939086914063,79.59183502197266,80,76,77.55101776123047,76,76.47058868408203,80,43176.13879394531,166054.36071777344,120496.046875,7385.676513671875,16525500416,4294963200,12388298752,3976392704
499,1771908925299,4393,4386,4356,4393,4393,4247,4200,4205,4393,4199,4199,4279,70.5882339477539,70,71.15384674072266,73.46939086914063,72.54901885986328,72,70,74,59.18367385864258,76,72,69.38775634765625,43176.65881347656,166086.48846435547,120525.28582763672,7386.0518798828125,16525500416,4294963200,12414824448,3976392704
498,1771908925801,4393,4386,4356,4393,4393,4247,4200,4205,4393,4199,4199,4279,75.51020050048828,74.50980377197266,70.83332824707031,74,72.54901885986328,74,74,74,73.46939086914063,72.54901885986328,74,72.54901885986328,43177.07800292969,166118.35607910156,120554.35833740234,7386.255187988281,16525500416,4294963200,12418686976,3976384512
499,1771908926300,4393,4386,4356,4393,4393,4247,4200,4205,4393,4199,4199,4279,26,26.530611038208008,31.37255096435547,36,27.08333396911621,34,28.571430206298828,28.571430206298828,32.69230651855469,26.530611038208008,26.530611038208008,31.37255096435547,43177.42510986328,166134.11041259766,120567.4779663086,7386.3721923828125,16525500416,4294963200,12415721472,3976384512
499,1771908926800,4393,4386,4356,4393,4393,4247,4200,4205,4393,4199,4199,4279,30.000001907348633,19.60784339904785,16,18,18,18,25.490198135375977,41.17647171020508,18.367347717285156,18.367347717285156,22,24,43177.78527832031,166144.470703125,120575.22265625,7386.506103515625,16525500416,4294963200,12414578688,3976384512
499,1771908927300,4393,4386,4356,4393,4393,4247,4200,4205,4393,4199,4199,4279,22.448978424072266,16.32653045654297,23.52941131591797,18.367347717285156,18,18,18.367347717285156,18.367347717285156,20,24.489795684814453,21.568628311157227,20,43178.095275878906,166151.71728515625,120579.96600341797,7386.542053222656,16525500416,4294963200,12409085952,3976384512
499,1771908927800,4393,4386,4356,4393,4393,4247,4200,4205,4393,4199,4199,4279,24,18.367347717285156,16.32653045654297,18,19.60784339904785,10.204081535339355,20,18.367347717285156,22,26.41509437561035,22.448978424072266,18,43178.396484375,166159.0894165039,120584.79235839844,7386.58447265625,16525500416,4294963200,12404334592,3976384512
