Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771900846689,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,80.6451644897461,80,76.66666412353516,74.19355010986328,76.66666412353516,77.41934967041016,75,83.33332824707031,75.86206817626953,74.19355010986328,77.41934967041016,67.74193572998047,38268.98760986328,53255.592346191406,47786.82244873047,7064.7646484375,16525500416,4294963200,12827602944,3929706496
499,1771900846689,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,80.6451644897461,80,76.66666412353516,74.19355010986328,76.66666412353516,77.41934967041016,75,83.33332824707031,75.86206817626953,74.19355010986328,77.41934967041016,67.74193572998047,38268.990173339844,53255.680236816406,47786.888610839844,7064.7646484375,16525500416,4294963200,12827602944,3929706496
500,1771900847190,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,84.31372833251953,82.35294342041016,88.46153259277344,81.63265228271484,80.39215850830078,82,82,80,82.35294342041016,79.59183502197266,83.33332824707031,78.4313735961914,38269.64440917969,53268.21319580078,47796.68054199219,7064.901428222656,16525500416,4294963200,12864385024,3929706496
499,1771900847691,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,74.46807861328125,77.55101776123047,84,74,76.47058868408203,74.50980377197266,83.67346954345703,88.23529815673828,80,76,74,69.38775634765625,38270.2724609375,53280.43292236328,47806.049560546875,7065.159118652344,16525500416,4294963200,12881321984,3929706496
500,1771900848191,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,84,85.41667175292969,81.63265228271484,84,91.83673095703125,83.67346954345703,90,83.67346954345703,100,86,89.79591369628906,89.79591369628906,38270.96496582031,53292.710205078125,47815.546447753906,7065.273193359375,16525500416,4294963200,12914487296,3929706496
499,1771900848691,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,82,86,86,86.2745132446289,86.2745132446289,86,88,78.4313735961914,90.19607543945313,79.59183502197266,82,86,38271.61883544922,53304.861328125,47824.97131347656,7065.411437988281,16525500416,4294963200,12915093504,3929706496
501,1771900849191,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,75,79.59183502197266,86,78,78,76.47058868408203,76.47058868408203,79.16667175292969,76,76,72.54901885986328,73.46939086914063,38272.23376464844,53317.05078125,47834.35656738281,7065.6102294921875,16525500416,4294963200,12902744064,3929706496
497,1771900849695,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,73.46939086914063,74,74,67.34693908691406,74,75.51020050048828,70,74.50980377197266,73.46939086914063,74,68,73.46939086914063,38272.785705566406,53329.254150390625,47843.800537109375,7065.810546875,16525500416,4294963200,12892393472,3929706496
500,1771900850193,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,77.55101776123047,78,74,74.50980377197266,76.47058868408203,78,81.63265228271484,74,79.16667175292969,76.92308044433594,71.42857360839844,74,38273.341796875,53341.705017089844,47853.51794433594,7065.9317626953125,16525500416,4294963200,12860903424,3929706496
499,1771900850693,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,76,80.39215850830078,75.51020050048828,76.47058868408203,77.55101776123047,74.50980377197266,77.55101776123047,71.42857360839844,86.2745132446289,73.46939086914063,74,76,38273.911376953125,53354.088439941406,47863.189697265625,7066.075744628906,16525500416,4294963200,12871925760,3929706496
499,1771900851194,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,6,6.25,8,4.081632614135742,6.122448921203613,16,11.764705657958984,12,9.803921699523926,8,14.285715103149414,10,38274.22247314453,53357.830810546875,47864.419494628906,7066.0982666015625,16525500416,4294963200,12865708032,3929706496
500,1771900851693,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,28,25.490198135375977,28.571430206298828,26.530611038208008,27.45098114013672,26,30.612245559692383,28,30.000001907348633,36,26.530611038208008,29.411766052246094,38274.612243652344,53369.82922363281,47873.872985839844,7066.148010253906,16525500416,4294963200,12880117760,3929706496
499,1771900852194,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,73.46939086914063,77.08332824707031,76,78.4313735961914,77.55101776123047,85.71428680419922,74,76,78,76,76.92308044433594,73.46939086914063,38275.273986816406,53391.835510253906,47893.04901123047,7066.3160400390625,16525500416,4294963200,12882698240,3929706496
500,1771900852694,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,76,82,78,77.55101776123047,79.59183502197266,76,72,78,96,77.55101776123047,73.46939086914063,76.47058868408203,38275.900146484375,53404.28680419922,47902.802795410156,7066.423034667969,16525500416,4294963200,12888883200,3929706496
489,1771900853206,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,76.47058868408203,80.39215850830078,78.4313735961914,70.5882339477539,76.92308044433594,74.50980377197266,72.54901885986328,76.92308044433594,74.50980377197266,74.50980377197266,76.47058868408203,74.50980377197266,38276.48651123047,53416.949157714844,47912.527587890625,7066.720703125,16525500416,4294963200,12875100160,3929706496
494,1771900853702,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,74.50980377197266,79.59183502197266,76,73.46939086914063,76,80,73.46939086914063,75,73.46939086914063,72.54901885986328,73.46939086914063,73.46939086914063,38277.03088378906,53429.02624511719,47921.83221435547,7066.974182128906,16525500416,4294963200,12900052992,3929706496
499,1771900854197,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,76.59574890136719,78,76,72.91667175292969,77.08332824707031,74,77.55101776123047,77.55101776123047,76,77.08332824707031,76,74,38277.58135986328,53441.31652832031,47931.39392089844,7067.119323730469,16525500416,4294963200,12900823040,3929706496
499,1771900854697,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,80.76922607421875,78,75.51020050048828,74.50980377197266,78,80,78,74.50980377197266,76,76,76,77.55101776123047,38278.135314941406,53453.60723876953,47941.006408691406,7067.226989746094,16525500416,4294963200,12906893312,3929706496
499,1771900855197,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,76,79.59183502197266,74,73.46939086914063,78,78,76,73.07691955566406,77.08332824707031,76,77.55101776123047,78.4313735961914,38278.69708251953,53466.031005859375,47950.75048828125,7067.351013183594,16525500416,4294963200,12887154688,3929706496
499,1771900855697,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,78,76,73.46939086914063,74,76,76,76.47058868408203,73.46939086914063,76.47058868408203,74,76.47058868408203,78,38279.253967285156,53478.45819091797,47960.48779296875,7067.478271484375,16525500416,4294963200,12903227392,3929706496
499,1771900856198,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,78,78.4313735961914,80.39215850830078,76.92308044433594,74,76,77.55101776123047,76.47058868408203,76.47058868408203,77.55101776123047,70,79.59183502197266,38279.81311035156,53490.81579589844,47970.128845214844,7067.608825683594,16525500416,4294963200,12902166528,3929706496
499,1771900856698,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,79.59183502197266,79.16667175292969,72,77.55101776123047,77.55101776123047,74,80.39215850830078,73.46939086914063,73.46939086914063,76,76,74,38280.396728515625,53503.213439941406,47979.79718017578,7067.729675292969,16525500416,4294963200,12912783360,3929706496
499,1771900857198,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,70,76.47058868408203,72.91667175292969,72,78.4313735961914,79.59183502197266,76,75.51020050048828,74,72,69.38775634765625,74,38280.948791503906,53515.3740234375,47989.268127441406,7067.858093261719,16525500416,4294963200,12921090048,3929706496
499,1771900857698,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,76.47058868408203,77.08332824707031,76.92308044433594,79.59183502197266,78,80,77.08332824707031,74,72.54901885986328,78,76.47058868408203,74.50980377197266,38281.505126953125,53527.85437011719,47999.047424316406,7068.000305175781,16525500416,4294963200,12908875776,3929706496
500,1771900858198,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,82,82,83.67346954345703,76.92308044433594,80,78,80,80,78,82.35294342041016,73.46939086914063,81.63265228271484,38282.092346191406,53540.287109375,48008.784240722656,7068.122375488281,16525500416,4294963200,12904935424,3929706496
499,1771900858699,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,77.55101776123047,78.4313735961914,75.51020050048828,75.51020050048828,77.55101776123047,77.55101776123047,76,76,72.91667175292969,77.55101776123047,76,80.39215850830078,38282.657653808594,53552.803649902344,48018.558166503906,7068.242980957031,16525500416,4294963200,12918665216,3929706496
492,1771900859207,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,76.47058868408203,78.4313735961914,74,74,76.47058868408203,74.50980377197266,72,77.55101776123047,75,78.4313735961914,75,76,38283.22625732422,53565.374084472656,48028.4169921875,7068.375732421875,16525500416,4294963200,12917997568,3929706496
496,1771900859705,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,76,72.91667175292969,76,76.47058868408203,78,76.47058868408203,76.47058868408203,76.47058868408203,76,81.63265228271484,71.42857360839844,76,38283.77893066406,53577.817626953125,48038.15216064453,7068.537780761719,16525500416,4294963200,12896718848,3929706496
499,1771900860201,2500,2500,2500,2500,2499,2500,2500,2500,2500,2500,2499,2499,79.59183502197266,76.92308044433594,78,75.51020050048828,77.08332824707031,77.55101776123047,80,72.54901885986328,77.08332824707031,76,79.16667175292969,75,38284.33428955078,53590.090881347656,48047.737854003906,7068.668273925781,16525500416,4294963200,12877578240,3929706496
