Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771892296221,2399,2400,2399,2400,2399,2397,2400,2399,2402,2399,2400,2399,93.10344696044922,86.66666412353516,90.32257843017578,87.09677124023438,80,83.33332824707031,87.5,90,90.32257843017578,87.09677124023438,87.5,90.32257843017578,32547.968627929688,173686.45416259766,211014.72662353516,6606.2628173828125,16525500416,4294963200,13191307264,3760234496
500,1771892296221,2399,2400,2399,2400,2399,2397,2400,2399,2402,2399,2400,2399,93.10344696044922,86.66666412353516,90.32257843017578,87.09677124023438,80,83.33332824707031,87.5,90,90.32257843017578,87.09677124023438,87.5,90.32257843017578,32547.968627929688,173686.45416259766,211014.72943115234,6606.2628173828125,16525500416,4294963200,13191307264,3760234496
499,1771892296721,2399,2400,2399,2400,2399,2397,2400,2399,2402,2399,2400,2399,82.35294342041016,85.71428680419922,85.71428680419922,80,84.31372833251953,90,84,84.31372833251953,84,80,86,85.71428680419922,32548.44091796875,173698.81170654297,211024.43035888672,6606.394836425781,16525500416,4294963200,13218930688,3760234496
500,1771892297221,2399,2400,2399,2400,2399,2397,2400,2399,2402,2399,2400,2399,60.78431701660156,73.46939086914063,56.86274719238281,58,58,79.16667175292969,59.18367385864258,57.142860412597656,60.41666793823242,56,60.000003814697266,61.5384635925293,32548.945861816406,173709.10986328125,211032.08758544922,6606.463623046875,16525500416,4294963200,13252284416,3760234496
499,1771892297722,2399,2400,2399,2400,2399,2397,2400,2399,2402,2399,2400,2399,87.5,86,93.75,90,83.67346954345703,90.38461303710938,90,90,88.46153259277344,87.7551040649414,86,100,32549.58282470703,173723.3973388672,211043.64483642578,6606.5999755859375,16525500416,4294963200,13358186496,3760234496
489,1771892298232,2399,2400,2399,2400,2399,2397,2400,2399,2402,2399,2400,2399,86.2745132446289,80,80.76922607421875,80.76922607421875,80.39215850830078,86,80.39215850830078,94,82.35294342041016,82.35294342041016,82.35294342041016,82.35294342041016,32549.988159179688,173735.81317138672,211053.4691772461,6606.6444091796875,16525500416,4294963200,13389348864,3760234496
499,1771892298723,2399,2400,2399,2400,2399,2397,2400,2399,2402,2399,2400,2399,56,52.08333206176758,61.224491119384766,61.224491119384766,57.142860412597656,59.18367385864258,58.33333206176758,69.38775634765625,56.25,59.18367385864258,68.75,62,32550.342895507813,173745.05310058594,211060.28845214844,6606.661071777344,16525500416,4294963200,13403271168,3760234496
500,1771892299223,2399,2400,2399,2400,2399,2397,2400,2399,2402,2399,2400,2399,60.000003814697266,56.86274719238281,60.000003814697266,58,58.82353210449219,60.78431701660156,57.142860412597656,60.000003814697266,60.000003814697266,68.62745666503906,60.000003814697266,56,32550.7861328125,173757.7840576172,211070.23431396484,6606.852355957031,16525500416,4294963200,13361025024,3760234496
499,1771892299723,2399,2400,2399,2400,2399,2397,2400,2399,2402,2399,2400,2399,55.1020393371582,58.82353210449219,56,56,57.142860412597656,55.1020393371582,53.84615707397461,57.142860412597656,54.90196228027344,56,57.142860412597656,55.1020393371582,32551.1162109375,173770.98333740234,211080.94024658203,6606.875427246094,16525500416,4294963200,13365415936,3760201728
493,1771892300231,2399,2400,2399,2400,2399,2397,2400,2399,2402,2399,2400,2399,83.67346954345703,86,80,88,78,78.84615325927734,84.31372833251953,80,80.39215850830078,78.4313735961914,82.35294342041016,80.76922607421875,32551.534790039063,173785.40161132813,211092.76177978516,6606.942138671875,16525500416,4294963200,13357772800,3760201728
