Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771906354320,4199,4200,4200,4200,4200,4200,4200,4200,4199,4199,4200,4199,16.129032135009766,12.5,9.67741870880127,9.67741870880127,22.580644607543945,16.666667938232422,10,6.896551609039307,16.666667938232422,25.80644989013672,19.35483741760254,10,41591.02862548828,126322.1390991211,93545.8853149414,7261.865295410156,16525500416,4294963200,12108722176,3983462400
499,1771906354320,4199,4200,4200,4200,4200,4200,4200,4200,4199,4199,4200,4199,16.129032135009766,12.5,9.67741870880127,9.67741870880127,22.580644607543945,16.666667938232422,10,6.896551609039307,16.666667938232422,25.80644989013672,19.35483741760254,10,41591.02966308594,126322.14849853516,93545.88751220703,7261.865295410156,16525500416,4294963200,12108722176,3983462400
499,1771906354821,4199,4200,4200,4200,4200,4200,4200,4200,4199,4199,4200,4199,26.530611038208008,20.40816307067871,15.686275482177734,22.448978424072266,16.32653045654297,21.568628311157227,18,18,28.571430206298828,18,28,15.686275482177734,41591.36749267578,126334.11883544922,93555.396484375,7261.87255859375,16525500416,4294963200,12143341568,3983462400
499,1771906355321,4199,4200,4200,4200,4200,4200,4200,4200,4199,4199,4200,4199,46,68,61.224491119384766,51.020408630371094,53.061222076416016,54.90196228027344,56,46.938777923583984,50.98039627075195,63.26530456542969,51.020408630371094,60.000003814697266,41591.95935058594,126365.95288085938,93584.5654296875,7261.986755371094,16525500416,4294963200,12269944832,3983462400
499,1771906355821,4199,4200,4200,4200,4200,4200,4200,4200,4199,4199,4200,4199,70.5882339477539,73.46939086914063,78.4313735961914,71.15384674072266,70.5882339477539,93.87755584716797,76.47058868408203,78.4313735961914,74,76.47058868408203,73.46939086914063,72.54901885986328,41592.54052734375,126400.23248291016,93615.86260986328,7262.3531494140625,16525500416,4294963200,12299075584,3983462400
499,1771906356321,4199,4200,4200,4200,4200,4200,4200,4200,4199,4199,4200,4199,76,74,86,68.75,88,74,78,75.51020050048828,78,78,78.84615325927734,70,41593.088317871094,126431.3403930664,93644.23345947266,7262.5364990234375,16525500416,4294963200,12362190848,3983462400
499,1771906356821,4199,4200,4200,4200,4200,4200,4200,4200,4199,4199,4200,4199,74,77.55101776123047,82,78.84615325927734,90,73.46939086914063,79.16667175292969,71.42857360839844,76,83.67346954345703,79.59183502197266,78,41593.78973388672,126463.60723876953,93673.65405273438,7262.7135009765625,16525500416,4294963200,12421226496,3983462400
499,1771906357321,4199,4200,4200,4200,4200,4200,4200,4200,4199,4199,4200,4199,76,81.63265228271484,75,78,78,80.39215850830078,82.35294342041016,78,76,79.59183502197266,79.59183502197266,78,41594.337463378906,126495.39013671875,93702.66638183594,7262.91943359375,16525500416,4294963200,12436312064,3983462400
499,1771906357821,4199,4200,4200,4200,4200,4200,4200,4200,4199,4199,4200,4199,68.62745666503906,68,62.74510192871094,69.38775634765625,68,70,64,74.50980377197266,68,69.38775634765625,66.66667175292969,60.000003814697266,41594.752685546875,126525.65948486328,93730.25793457031,7263.050231933594,16525500416,4294963200,12451680256,3983458304
499,1771906358321,4199,4200,4200,4200,4200,4200,4200,4200,4199,4199,4200,4199,42.85714340209961,47.05882263183594,42.85714340209961,41.17647171020508,38.775508880615234,51.020408630371094,42.85714340209961,56,40.81632614135742,43.13725662231445,44.23076629638672,42,41595.11682128906,126538.53582763672,93740.59313964844,7263.097473144531,16525500416,4294963200,12533784576,3983458304
499,1771906358821,4199,4200,4200,4200,4200,4200,4200,4200,4199,4199,4200,4199,23.076923370361328,19.60784339904785,18.367347717285156,18.367347717285156,21.568628311157227,82,19.60784339904785,32.65306091308594,19.60784339904785,16.32653045654297,22,16,41595.660095214844,126559.18835449219,93758.4580078125,7263.318176269531,16525500416,4294963200,12584722432,3983458304
499,1771906359322,4199,4200,4200,4200,4200,4200,4200,4200,4199,4199,4200,4199,22.448978424072266,16.666667938232422,27.45098114013672,22.448978424072266,18.367347717285156,22.448978424072266,16,25.490198135375977,16.666667938232422,20,22.448978424072266,20.40816307067871,41596.08020019531,126571.9105834961,93768.47039794922,7263.487609863281,16525500416,4294963200,12515803136,3983458304
499,1771906359821,4199,4200,4200,4200,4200,4200,4200,4200,4199,4199,4200,4199,22.448978424072266,20,21.568628311157227,22,20,22.641510009765625,20,20,28,22,18.367347717285156,19.60784339904785,41596.37939453125,126579.5640258789,93773.5396118164,7263.544860839844,16525500416,4294963200,12509208576,3983458304
499,1771906360321,4199,4200,4200,4200,4200,4200,4200,4200,4199,4199,4200,4199,18,18,26,18.367347717285156,18.367347717285156,20.833332061767578,20,22,22,21.568628311157227,17.647058486938477,16.32653045654297,41596.682373046875,126586.93743896484,93778.39575195313,7263.60546875,16525500416,4294963200,12511485952,3983458304
499,1771906360821,4199,4200,4200,4200,4200,4200,4200,4200,4199,4199,4200,4199,20,18.367347717285156,22,18,19.60784339904785,22,21.568628311157227,27.45098114013672,18.367347717285156,16.32653045654297,14.583333015441895,40.81632614135742,41596.994567871094,126595.43896484375,93784.41717529297,7263.606384277344,16525500416,4294963200,12489437184,3983446016
502,1771906361322,4199,4200,4200,4200,4200,4200,4200,4200,4199,4199,4200,4199,16.32653045654297,12,12.5,15.686275482177734,16,12,12.244897842407227,16,18,16,14,17.647058486938477,41597.2978515625,126604.19360351563,93790.65338134766,7263.653076171875,16525500416,4294963200,12487192576,3983446016
499,1771906361825,4199,4200,4200,4200,4200,4200,4200,4200,4199,4199,4200,4199,13.72549057006836,12,13.461539268493652,10.204081535339355,14.285715103149414,14,10,8.163265228271484,16.32653045654297,11.764705657958984,14,10.204081535339355,41597.584045410156,126607.63372802734,93791.58978271484,7263.686950683594,16525500416,4294963200,12468609024,3983446016
499,1771906362325,4199,4200,4200,4200,4200,4200,4200,4200,4199,4199,4200,4199,16.666667938232422,17.647058486938477,20.40816307067871,19.60784339904785,15.384615898132324,14,14.285715103149414,12,19.60784339904785,18,15.686275482177734,16,41597.90515136719,126615.76428222656,93797.16552734375,7263.744323730469,16525500416,4294963200,12475097088,3983446016
499,1771906362825,4199,4200,4200,4200,4200,4200,4200,4200,4199,4199,4200,4199,31.37255096435547,26.530611038208008,28,32.65306091308594,26,32.69230651855469,27.45098114013672,28,22.448978424072266,28,27.45098114013672,28,41598.24279785156,126628.11743164063,93806.95080566406,7263.7889404296875,16525500416,4294963200,12467036160,3983446016
499,1771906363325,4199,4200,4200,4200,4200,4200,4200,4200,4199,4199,4200,4199,16.666667938232422,21.568628311157227,20,21.568628311157227,18.75,18,16.32653045654297,16.32653045654297,24,23.52941131591797,16.666667938232422,18.75,41598.54248046875,126635.23034667969,93811.57751464844,7263.8106689453125,16525500416,4294963200,12468690944,3983446016
