Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771898824485,2499,2499,2499,2499,2500,2500,2499,2499,2499,2500,2499,2499,83.33332824707031,90,86.66666412353516,87.09677124023438,79.31034851074219,86.20689392089844,80,86.20689392089844,86.66666412353516,86.20689392089844,86.20689392089844,83.87096405029297,36934.46502685547,21458.06915283203,26087.965454101563,6964.947082519531,16525500416,4294963200,12969779200,3916750848
500,1771898824485,2499,2499,2499,2499,2500,2500,2499,2499,2499,2500,2499,2499,83.33332824707031,90,86.66666412353516,87.09677124023438,79.31034851074219,86.20689392089844,80,86.20689392089844,86.66666412353516,86.20689392089844,86.20689392089844,83.87096405029297,36934.46594238281,21458.094299316406,26087.97674560547,6964.947082519531,16525500416,4294963200,12969779200,3916750848
500,1771898824986,2499,2499,2499,2499,2500,2500,2499,2499,2499,2500,2499,2499,90,88.46153259277344,84.61538696289063,87.7551040649414,86,88,88,86.53846740722656,81.63265228271484,86,88,88.23529815673828,36934.97253417969,21470.38623046875,26097.65087890625,6965.016052246094,16525500416,4294963200,13016666112,3916750848
496,1771898825491,2499,2499,2499,2499,2500,2500,2499,2499,2499,2500,2499,2499,90.19607543945313,93.87755584716797,88,86,86.53846740722656,90,90,89.58332824707031,90.19607543945313,88.23529815673828,94.11764526367188,88,36935.453552246094,21482.83837890625,26107.462280273438,6965.0968017578125,16525500416,4294963200,13007306752,3916750848
498,1771898825990,2499,2499,2499,2499,2500,2500,2499,2499,2499,2500,2499,2499,83.67346954345703,83.67346954345703,84.31372833251953,86,89.79591369628906,82.69230651855469,84,86,86,94.11764526367188,84,83.67346954345703,36936.089416503906,21494.798278808594,26116.69482421875,6965.234191894531,16525500416,4294963200,13073039360,3916738560
498,1771898826490,2499,2499,2499,2499,2500,2500,2499,2499,2499,2500,2499,2499,94,88,87.7551040649414,86.2745132446289,82,84,83.67346954345703,92.1568603515625,93.87755584716797,84,86,84,36936.47802734375,21507.308044433594,26126.603759765625,6965.275573730469,16525500416,4294963200,13125746688,3916738560
499,1771898826988,2499,2499,2499,2499,2500,2500,2499,2499,2499,2500,2499,2499,84,84,87.7551040649414,87.5,88.23529815673828,85.71428680419922,84.31372833251953,87.7551040649414,88.23529815673828,87.7551040649414,83.67346954345703,81.63265228271484,36936.96423339844,21519.341247558594,26135.948974609375,6965.428161621094,16525500416,4294963200,13082660864,3916738560
500,1771898827488,2499,2499,2499,2499,2500,2500,2499,2499,2499,2500,2499,2499,87.7551040649414,84,81.63265228271484,82,85.71428680419922,83.67346954345703,80,86,86,84,84,85.71428680419922,36937.3701171875,21531.567626953125,26145.440551757813,6965.6534423828125,16525500416,4294963200,13083570176,3916738560
499,1771898827989,2499,2499,2499,2499,2500,2500,2499,2499,2499,2500,2499,2499,82.35294342041016,86,82.69230651855469,86.2745132446289,81.63265228271484,80.76922607421875,83.67346954345703,84,85.41667175292969,82,74,82.35294342041016,36937.763122558594,21543.790405273438,26155.012145996094,6965.802185058594,16525500416,4294963200,13083779072,3916738560
500,1771898828490,2499,2499,2499,2499,2500,2500,2499,2499,2499,2500,2499,2499,82,76,76,85.71428680419922,84.31372833251953,84,84,82,86,81.63265228271484,82,88.46153259277344,36938.155822753906,21556.2412109375,26164.805297851563,6965.9249267578125,16525500416,4294963200,13088813056,3916738560
