Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771902057731,3600,3599,3599,3599,3599,3599,3599,3599,3600,3599,3600,3600,10,24.137929916381836,16.666667938232422,16.129032135009766,10,20,12.5,12.90322494506836,10,10.344827651977539,9.67741870880127,10.344827651977539,39043.42205810547,70034.09631347656,58544.4482421875,7113.6024169921875,16525500416,4294963200,12797308928,3913064448
499,1771902057731,3600,3599,3599,3599,3599,3599,3599,3599,3600,3599,3600,3600,10,24.137929916381836,16.666667938232422,16.129032135009766,10,20,12.5,12.90322494506836,10,10.344827651977539,9.67741870880127,10.344827651977539,39043.422790527344,70034.10345458984,58544.451416015625,7113.6024169921875,16525500416,4294963200,12797308928,3913064448
499,1771902058231,3600,3599,3599,3599,3599,3599,3599,3599,3600,3599,3600,3600,22,25,12.244897842407227,35.29411697387695,16,32,18,20.40816307067871,32.65306091308594,22,18.367347717285156,21.153846740722656,39043.90350341797,70046.57696533203,58554.374450683594,7113.616943359375,16525500416,4294963200,12833353728,3913064448
500,1771902058731,3600,3599,3599,3599,3599,3599,3599,3599,3600,3599,3600,3600,84,85.41667175292969,86,95.91836547851563,82.69230651855469,77.55101776123047,82.97872924804688,90.19607543945313,78.84615325927734,84,82,79.59183502197266,39044.59924316406,70076.31427001953,58581.2353515625,7113.856384277344,16525500416,4294963200,12918775808,3913064448
499,1771902059232,3600,3599,3599,3599,3599,3599,3599,3599,3600,3599,3600,3600,82,82,85.71428680419922,80.39215850830078,82,81.63265228271484,78.84615325927734,86,83.67346954345703,77.55101776123047,82.35294342041016,75.51020050048828,39045.05187988281,70089.63092041016,58591.96374511719,7113.9111328125,16525500416,4294963200,12923015168,3913064448
500,1771902059732,3600,3599,3599,3599,3599,3599,3599,3599,3600,3599,3600,3600,40,52,37.25490188598633,32.65306091308594,51.020408630371094,35.29411697387695,30.612245559692383,33.333335876464844,32,34,34.693878173828125,24,39045.412109375,70099.11944580078,58598.927001953125,7113.9285888671875,16525500416,4294963200,12924186624,3913064448
499,1771902060233,3600,3599,3599,3599,3599,3599,3599,3599,3600,3599,3600,3600,86,88.23529815673828,86,86,85.71428680419922,85.71428680419922,86,90,84,86,85.71428680419922,84,39045.88330078125,70114.3999633789,58611.44372558594,7114.134033203125,16525500416,4294963200,12904681472,3913064448
499,1771902060734,3600,3599,3599,3599,3599,3599,3599,3599,3600,3599,3600,3600,8.163265228271484,25,12,13.72549057006836,10,18,12,10.204081535339355,12,16,16,12.244897842407227,39046.213806152344,70118.70306396484,58613.23889160156,7114.152160644531,16525500416,4294963200,12914999296,3913064448
499,1771902061234,3600,3599,3599,3599,3599,3599,3599,3599,3600,3599,3600,3600,14,23.52941131591797,18.367347717285156,14.285715103149414,15.686275482177734,11.764705657958984,14,10,18,15.686275482177734,20.40816307067871,18,39046.571716308594,70124.50537109375,58616.5478515625,7114.152160644531,16525500416,4294963200,12909834240,3913064448
499,1771902061734,3600,3599,3599,3599,3599,3599,3599,3599,3600,3599,3600,3600,8,6,4,4,2,8.333333969116211,6.122448921203613,6,0,4.081632614135742,4.081632614135742,2,39046.85021972656,70127.5942993164,58617.13555908203,7114.152160644531,16525500416,4294963200,12910075904,3913064448
