Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CORE8_ENERGY (J),CORE8_FREQ (MHZ),CORE8_PSTATE,CORE8_VOLT (V),CORE9_ENERGY (J),CORE9_FREQ (MHZ),CORE9_PSTATE,CORE9_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771818878660,7527.557342529297,28000,1,0.9812500000000001,8997.901138305664,28000,1,0.9812500000000001,7086.371231079102,28000,1,0.9812500000000001,8905.951568603516,28000,1,0.9812500000000001,4671.261703491211,4800,2,0.9812500000000001,4657.120361328125,4800,2,0.9812500000000001,4672.6640625,4800,2,0.9812500000000001,4666.280456542969,4800,2,0.9812500000000001,4713.304641723633,4800,2,0.9812500000000001,4833.359756469727,4800,2,0.9812500000000001,198674.0930480957,1992,1987,1989,623,1990,623,1397,1401,1395,623,1401,1400,623,1990,1400,623,1402,1400,623,1397,6.25,9.375,6.25,3.22580623626709,6.25,0,3.125,6.25,3.125,3.125,3.22580623626709,9.67741870880127,3.22580623626709,12.121212005615234,3.22580623626709,3.22580623626709,6.060606002807617,3.125,0,6.25,28659011584,8589930496,2864025600,0
500,1771818878660,7527.557571411133,28000,1,0.9812500000000001,8997.901733398438,28000,1,0.9812500000000001,7086.371231079102,28000,1,0.9812500000000001,8905.951690673828,28000,1,0.9812500000000001,4671.26171875,4800,2,0.9812500000000001,4657.120361328125,4800,2,0.9812500000000001,4672.664352416992,4800,2,0.9812500000000001,4666.280471801758,4800,2,0.9812500000000001,4713.304656982422,4800,2,0.9812500000000001,4833.359771728516,4800,2,0.9812500000000001,198674.09913635254,1992,1987,1989,623,1990,623,1397,1401,1395,623,1401,1400,623,1990,1400,623,1402,1400,623,1397,6.25,9.375,6.25,3.22580623626709,6.25,0,3.125,6.25,3.125,3.125,3.22580623626709,9.67741870880127,3.22580623626709,12.121212005615234,3.22580623626709,3.22580623626709,6.060606002807617,3.125,0,6.25,28659011584,8589930496,2864025600,0
499,1771818879161,7527.595703125,28000,1,0.9812500000000001,8997.919448852539,28000,1,0.9812500000000001,7086.373519897461,28000,1,0.9812500000000001,8905.978424072266,28000,1,0.9812500000000001,4671.271881103516,4800,2,0.9812500000000001,4657.1263427734375,4800,2,0.9812500000000001,4672.681900024414,4800,2,0.9812500000000001,4666.2822265625,4800,2,0.9812500000000001,4713.310195922852,4800,2,0.9812500000000001,4833.371185302734,4800,2,0.9812500000000001,198676.18719482422,1992,1987,1989,623,1990,623,1397,1401,1395,623,1401,1400,623,1990,1400,623,1402,1400,623,1397,1.9607844352722168,3.9215688705444336,3.9215688705444336,0,0,0,2,3.9215688705444336,4,2,1.9607844352722168,0,1.9607844352722168,11.764705657958984,2,0,2,0,1.9607844352722168,0,28659011584,8589930496,2868150272,0
499,1771818879661,7527.7724609375,28000,1,0.9875,8998.165161132813,28000,1,0.9875,7086.533004760742,28000,1,0.9875,8906.420288085938,28000,1,0.9875,4671.365966796875,4800,2,0.9875,4657.20751953125,4800,2,0.9875,4672.7646484375,4800,2,0.9812500000000001,4666.371826171875,4800,2,0.9812500000000001,4713.394119262695,4800,2,0.9812500000000001,4833.466262817383,4800,2,0.9812500000000001,198679.86297607422,1992,1987,1989,623,1990,623,1397,1401,1395,623,1401,1400,623,1990,1400,623,1402,1400,623,1397,14,32,30.000001907348633,34.693878173828125,26,33.333335876464844,26,26.530611038208008,26,22.448978424072266,22.448978424072266,26,25.490198135375977,73.46939086914063,16.32653045654297,15.686275482177734,18.367347717285156,24,18.367347717285156,26.530611038208008,28659011584,8589930496,2874777600,0
499,1771818880161,7528.235977172852,28000,1,0.9875,8998.608779907227,28000,1,0.9875,7086.995254516602,28000,1,0.9875,8906.876220703125,28000,1,0.9875,4671.611785888672,7200,2,0.9875,4657.445175170898,7200,2,0.9875,4673.041580200195,7200,2,0.9875,4666.639465332031,7200,2,0.9875,4713.643142700195,7200,2,0.9875,4833.727188110352,7200,2,0.9875,198685.61573791504,1992,1987,1989,623,1990,623,1397,1401,1395,623,1401,1400,623,1990,1400,623,1402,1400,623,1397,57.142860412597656,41.666664123535156,50,59.18367385864258,64,59.18367385864258,58,68,62.74510192871094,68.62745666503906,60.000003814697266,64.70588684082031,52,60.78431701660156,45.09803771972656,26,58,48.979591369628906,44,42,28659011584,8589930496,2918146048,0
499,1771818880661,7528.821975708008,28000,1,0.9125,8999.196304321289,28000,1,0.9125,7087.57258605957,28000,1,0.9125,8907.458374023438,28000,1,0.9125,4672.008361816406,28000,1,0.9125,4657.8328857421875,28000,1,0.9125,4673.451873779297,28000,1,0.9125,4667.047317504883,28000,1,0.9125,4714.050430297852,28000,1,0.9125,4834.123550415039,28000,1,0.9125,198692.85594177246,1992,1987,1989,623,1990,623,1397,1401,1395,623,1401,1400,623,1990,1400,623,1402,1400,623,1397,57.142860412597656,52,70,66,67.34693908691406,65.30612182617188,58.82353210449219,52,73.46939086914063,67.34693908691406,66,69.38775634765625,62,60.41666793823242,51.020408630371094,45.833335876464844,44,49.01960754394531,50.98039627075195,38.775508880615234,28659011584,8589930496,2985263104,0
499,1771818881161,7529.343170166016,28000,1,0.90625,8999.762908935547,28000,1,0.90625,7088.093032836914,28000,1,0.90625,8908.006790161133,28000,1,0.90625,4672.387313842773,28000,1,0.90625,4658.22590637207,28000,1,0.90625,4673.830963134766,28000,1,0.90625,4667.434356689453,28000,1,0.90625,4714.447402954102,28000,1,0.90625,4834.4932861328125,28000,1,0.90625,198699.73150634766,1992,1987,1989,623,1990,623,1397,1401,1395,623,1401,1400,623,1990,1400,623,1402,1400,623,1397,55.1020393371582,57.142860412597656,51.020408630371094,66,58.82353210449219,68,61.224491119384766,57.142860412597656,56,66,57.142860412597656,64,52,54.90196228027344,45.09803771972656,50,49.01960754394531,44,52,32,28659011584,8589930496,2982158336,0
499,1771818881661,7529.453842163086,28000,1,0.90625,8999.906234741211,28000,1,0.90625,7088.210723876953,28000,1,0.90625,8908.14469909668,28000,1,0.90625,4672.469650268555,28000,1,0.90625,4658.302230834961,28000,1,0.90625,4673.907119750977,28000,1,0.90625,4667.510192871094,28000,1,0.90625,4714.545455932617,28000,1,0.90625,4834.592376708984,28000,1,0.90625,198702.88597106934,1992,1987,1989,623,1990,623,1397,1401,1395,623,1401,1400,623,1990,1400,623,1402,1400,623,1397,8.333333969116211,10.204081535339355,15.686275482177734,20.40816307067871,16,20,16,15.686275482177734,14,12.244897842407227,12,14,10.204081535339355,14.285715103149414,8.163265228271484,4.081632614135742,6.122448921203613,6.122448921203613,10.204081535339355,6.122448921203613,28659011584,8589930496,2987266048,0
500,1771818882161,7529.628616333008,28000,1,0.9125,9000.079666137695,28000,1,0.9125,7088.367324829102,28000,1,0.9125,8908.36279296875,28000,1,0.9125,4672.582427978516,28000,1,0.9125,4658.416213989258,28000,1,0.9125,4674.018951416016,28000,1,0.9125,4667.631088256836,28000,1,0.9125,4714.642532348633,28000,1,0.9125,4834.714004516602,28000,1,0.9125,198706.3018798828,1992,1987,1989,623,1990,623,1397,1401,1395,623,1401,1400,623,1990,1400,623,1402,1400,623,1397,21.568628311157227,20,22,24,22,24,17.647058486938477,22,22,22,23.52941131591797,22,18,25,18,9.803921699523926,10.204081535339355,16.32653045654297,4,20,28659011584,8589930496,2993647616,0
500,1771818882661,7529.798370361328,28000,1,1.05625,9000.219863891602,28000,1,1,7088.509262084961,28000,1,1,8908.521774291992,28000,1,1,4672.705047607422,16800,2,1,4658.519577026367,16800,2,1,4674.134521484375,16800,2,1,4667.73860168457,16800,2,1,4714.754791259766,16800,2,1,4834.829376220703,16800,2,1,198709.48513793945,1992,1987,1989,623,1990,623,1397,1401,1395,623,1401,1400,623,1990,1400,623,1402,1400,623,1397,16,10,18.367347717285156,21.568628311157227,20,20,18.367347717285156,16,20,18,18.367347717285156,16,11.764705657958984,17.647058486938477,14,12,15.686275482177734,15.686275482177734,12,18,28659011584,8589930496,3036745728,0
500,1771818883162,7529.868469238281,28000,1,0.56875,9000.293884277344,28000,1,0.56875,7088.564254760742,28000,1,0.8,8908.598159790039,28000,1,0.8,4672.7359619140625,4800,2,0.8,4658.545135498047,4800,2,0.8,4674.165481567383,4800,2,0.8,4667.767715454102,4800,2,0.8,4714.795822143555,4800,2,0.8,4834.863616943359,4800,2,0.8,198711.9389038086,1992,1987,1989,623,1990,623,1397,1401,1395,623,1401,1400,623,1990,1400,623,1402,1400,623,1397,11.764705657958984,10.204081535339355,3.9215688705444336,6.122448921203613,9.803921699523926,6.122448921203613,2,6,6,6,6,6,4.081632614135742,8,6,6,6.122448921203613,6,8,6.122448921203613,28659011584,8589930496,3026366464,0
500,1771818883662,7529.909362792969,28000,1,0.9812500000000001,9000.30307006836,28000,1,0.9812500000000001,7088.576324462891,28000,1,0.9812500000000001,8908.637680053711,28000,1,0.9812500000000001,4672.739562988281,4800,2,0.9812500000000001,4658.546340942383,4800,2,0.9812500000000001,4674.165924072266,4800,2,0.9812500000000001,4667.767929077148,4800,2,0.9812500000000001,4714.797058105469,4800,2,0.9812500000000001,4834.866180419922,4800,2,0.9812500000000001,198714.21072387695,1992,1987,1989,623,1990,623,1397,1401,1395,623,1401,1400,623,1990,1400,623,1402,1400,623,1397,0,4,0,0,0,0,3.9215688705444336,0,0,0,2,0,3.9215688705444336,2,2,0,0,0,0,4,28659011584,8589930496,3013283840,0
499,1771818884163,7529.949844360352,28000,1,0.9812500000000001,9000.342315673828,28000,1,0.9812500000000001,7088.615188598633,28000,1,0.9812500000000001,8908.670394897461,28000,1,0.9812500000000001,4672.75846862793,4800,2,0.9812500000000001,4658.565673828125,4800,2,0.9812500000000001,4674.184524536133,4800,2,0.9812500000000001,4667.785614013672,4800,2,0.9812500000000001,4714.818710327148,4800,2,0.9812500000000001,4834.885696411133,4800,2,0.9812500000000001,198715.9344177246,1992,1987,1989,623,1990,623,1397,1401,1395,623,1401,1400,623,1990,1400,623,1402,1400,623,1397,4.081632614135742,4.081632614135742,7.843137741088867,8,6.122448921203613,3.9215688705444336,4.081632614135742,6,8,6,2.040816307067871,6,5.882352828979492,6.122448921203613,2,4.081632614135742,7.843137741088867,4,4.081632614135742,4.081632614135742,28659011584,8589930496,2996985856,0
