Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CORE8_ENERGY (J),CORE8_FREQ (MHZ),CORE8_PSTATE,CORE8_VOLT (V),CORE9_ENERGY (J),CORE9_FREQ (MHZ),CORE9_PSTATE,CORE9_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771818744225,7518.225021362305,28000,1,0.9812500000000001,8986.456451416016,28000,1,0.9812500000000001,7077.930633544922,28000,1,0.9812500000000001,8895.041427612305,28000,1,0.9812500000000001,4666.146667480469,4800,2,0.9812500000000001,4652.023574829102,4800,2,0.9812500000000001,4667.537200927734,4800,2,0.9812500000000001,4661.115188598633,4800,2,0.9812500000000001,4708.149490356445,4800,2,0.9812500000000001,4828.056304931641,4800,2,0.9812500000000001,198259.97457885742,1993,1991,1993,1992,1991,1989,1401,1400,1398,623,1399,1400,1992,1990,623,623,623,1400,623,623,5.714285850524902,8.823529243469238,0,5.714285850524902,2.941176414489746,5.882352828979492,5.714285850524902,5.555555820465088,2.941176414489746,5.714285850524902,0,5.714285850524902,2.941176414489746,5.882352828979492,2.941176414489746,5.882352828979492,0,0,2.857142925262451,5.882352828979492,28659011584,8589930496,2882973696,0
499,1771818744225,7518.225036621094,28000,1,0.9812500000000001,8986.457656860352,28000,1,0.9812500000000001,7077.930648803711,28000,1,0.9812500000000001,8895.041519165039,28000,1,0.9812500000000001,4666.146728515625,4800,2,0.9812500000000001,4652.023590087891,4800,2,0.9812500000000001,4667.537216186523,4800,2,0.9812500000000001,4661.115203857422,4800,2,0.79375,4708.149505615234,4800,2,0.79375,4828.056900024414,4800,2,0.79375,198259.98057556152,1993,1991,1993,1992,1991,1989,1401,1400,1398,623,1399,1400,1992,1990,623,623,623,1400,623,623,5.714285850524902,8.823529243469238,0,5.714285850524902,2.941176414489746,5.882352828979492,5.714285850524902,5.555555820465088,2.941176414489746,5.714285850524902,0,5.714285850524902,2.941176414489746,5.882352828979492,2.941176414489746,5.882352828979492,0,0,2.857142925262451,5.882352828979492,28659011584,8589930496,2882973696,0
499,1771818744726,7518.275146484375,28000,1,0.9812500000000001,8986.5654296875,28000,1,0.9812500000000001,7077.968612670898,28000,1,0.9812500000000001,8895.106262207031,28000,1,0.9812500000000001,4666.163589477539,4800,2,0.9812500000000001,4652.026885986328,4800,2,0.9812500000000001,4667.543151855469,4800,2,0.9812500000000001,4661.123382568359,4800,2,0.9812500000000001,4708.163238525391,4800,2,0.9812500000000001,4828.072540283203,4800,2,0.9812500000000001,198262.36604309082,1993,1991,1993,1992,1991,1989,1401,1400,1398,623,1399,1400,1992,1990,623,623,623,1400,623,623,4,12,4,10,5.769230842590332,3.9215688705444336,5.882352828979492,0,0,0,3.9215688705444336,2,2,5.882352828979492,2,0,0,2,4,2.040816307067871,28659011584,8589930496,2885738496,0
499,1771818745226,7518.490295410156,28000,1,0.9812500000000001,8986.898681640625,28000,1,0.9812500000000001,7078.125228881836,28000,1,0.9812500000000001,8895.412353515625,28000,1,0.9812500000000001,4666.231491088867,4800,2,0.9812500000000001,4652.1160888671875,4800,2,0.9812500000000001,4667.622787475586,4800,2,0.9812500000000001,4661.193862915039,4800,2,0.9812500000000001,4708.244232177734,4800,2,0.9812500000000001,4828.157775878906,4800,2,0.9812500000000001,198265.9589996338,1993,1991,1993,1992,1991,1989,1401,1400,1398,623,1399,1400,1992,1990,623,623,623,1400,623,623,34,54.000003814697266,29.411766052246094,26.530611038208008,22,32,18.367347717285156,26,28.571430206298828,22,24,26,22,46.938777923583984,16,20,15.686275482177734,19.60784339904785,22,22,28659011584,8589930496,2888548352,0
499,1771818745726,7518.947479248047,28000,1,0.9875,8987.384017944336,28000,1,0.9875,7078.602844238281,28000,1,0.9875,8895.88003540039,28000,1,0.9875,4666.492233276367,9800,2,0.9875,4652.375915527344,9800,2,0.9875,4667.8892822265625,9800,2,0.9875,4661.454330444336,9800,2,0.9875,4708.503875732422,9800,2,0.9875,4828.411804199219,9800,2,0.9875,198271.80661010742,1993,1991,1993,1992,1991,1989,1401,1400,1398,623,1399,1400,1992,1990,623,623,623,1400,623,623,40,53.061222076416016,68,68,66,67.34693908691406,61.224491119384766,70,54.90196228027344,68,69.38775634765625,51.020408630371094,56.86274719238281,50,43.13725662231445,40,63.26530456542969,42.85714340209961,46,48.979591369628906,28659011584,8589930496,2900746240,0
499,1771818746226,7519.516067504883,28000,1,0.90625,8987.955337524414,28000,1,0.90625,7079.188522338867,28000,1,0.90625,8896.484756469727,28000,1,0.90625,4666.912322998047,28000,1,0.90625,4652.792938232422,28000,1,0.90625,4668.313995361328,28000,1,0.90625,4661.88151550293,28000,1,0.90625,4708.918731689453,28000,1,0.90625,4828.8167724609375,28000,1,0.90625,198279.05949401855,1993,1991,1993,1992,1991,1989,1401,1400,1398,623,1399,1400,1992,1990,623,623,623,1400,623,623,53.061222076416016,51.020408630371094,65.30612182617188,69.38775634765625,64,76,72,72,61.224491119384766,61.224491119384766,68,62,61.224491119384766,50,48,48.979591369628906,62,60.78431701660156,51.020408630371094,51.020408630371094,28659011584,8589930496,2955063296,0
499,1771818746726,7520.079391479492,28000,1,0.90625,8988.477600097656,28000,1,0.90625,7079.740753173828,28000,1,0.90625,8897.05940246582,28000,1,0.90625,4667.296340942383,28000,1,0.90625,4653.182174682617,28000,1,0.90625,4668.702194213867,28000,1,0.90625,4662.26725769043,28000,1,0.90625,4709.287399291992,28000,1,0.90625,4829.181411743164,28000,1,0.90625,198285.96865844727,1993,1991,1993,1992,1991,1989,1401,1400,1398,623,1399,1400,1992,1990,623,623,623,1400,623,623,54.000003814697266,52,70,58.82353210449219,59.18367385864258,68,50.98039627075195,63.26530456542969,58,62.74510192871094,60.78431701660156,64.70588684082031,64,60.000003814697266,48,46.153846740722656,50.98039627075195,48.979591369628906,32.65306091308594,28.571430206298828,28659011584,8589930496,3047833600,0
499,1771818747226,7520.208282470703,28000,1,0.90625,8988.64761352539,28000,1,0.90625,7079.849349975586,28000,1,0.90625,8897.242446899414,28000,1,0.90625,4667.380706787109,28000,1,0.90625,4653.250625610352,28000,1,0.90625,4668.776519775391,28000,1,0.90625,4662.337127685547,28000,1,0.90625,4709.39485168457,28000,1,0.90625,4829.282272338867,28000,1,0.90625,198289.191696167,1993,1991,1993,1992,1991,1989,1401,1400,1398,623,1399,1400,1992,1990,623,623,623,1400,623,623,6,14,16,18.367347717285156,11.764705657958984,20,12.244897842407227,14,12,12,12.244897842407227,12.5,10,15.686275482177734,12,8.163265228271484,6.122448921203613,8.163265228271484,17.307693481445313,10,28659011584,8589930496,3051151360,0
499,1771818747726,7520.407485961914,28000,1,0.775,8988.902328491211,28000,1,0.55625,7080.063171386719,28000,1,0.55625,8897.480438232422,28000,1,0.55625,4667.537368774414,28000,1,0.55625,4653.39079284668,28000,1,0.55625,4668.9346923828125,28000,1,0.55625,4662.4884033203125,28000,1,0.55625,4709.55517578125,28000,1,0.55625,4829.442092895508,28000,1,0.55625,198293.18452453613,1993,1991,1993,1992,1991,1989,1401,1400,1398,623,1399,1400,1992,1990,623,623,623,1400,623,623,14.583333015441895,24.489795684814453,28.571430206298828,30.000001907348633,28.571430206298828,30.000001907348633,28,26,28.571430206298828,28,26.530611038208008,28,22,22.448978424072266,16.666667938232422,20,23.52941131591797,12,18.367347717285156,20,28659011584,8589930496,3062992896,0
499,1771818748226,7520.544174194336,28000,1,0.9812500000000001,8989.054870605469,28000,1,0.9812500000000001,7080.229263305664,28000,1,0.9812500000000001,8897.635192871094,28000,1,0.9812500000000001,4667.625030517578,28000,1,0.9812500000000001,4653.488418579102,28000,1,0.9812500000000001,4669.060195922852,28000,1,0.9812500000000001,4662.590850830078,28000,1,0.9812500000000001,4709.669723510742,28000,1,0.9812500000000001,4829.559234619141,28000,1,0.9812500000000001,198296.2538909912,1993,1991,1993,1992,1991,1989,1401,1400,1398,623,1399,1400,1992,1990,623,623,623,1400,623,623,16,16,10.204081535339355,20.40816307067871,22,18,14,17.647058486938477,16,18,20,18,20,18,9.803921699523926,12,16.32653045654297,9.803921699523926,14,18.367347717285156,28659011584,8589930496,3047059456,0
499,1771818748726,7520.60368347168,28000,1,0.76875,8989.174423217773,28000,1,0.54375,7080.287826538086,28000,1,0.54375,8897.69807434082,28000,1,0.54375,4667.665451049805,4800,2,0.54375,4653.523590087891,4800,2,0.54375,4669.094924926758,4800,2,0.54375,4662.626647949219,4800,2,0.54375,4709.717803955078,4800,2,0.54375,4829.597427368164,4800,2,0.54375,198298.84385681152,1993,1991,1993,1992,1991,1989,1401,1400,1398,623,1399,1400,1992,1990,623,623,623,1400,623,623,10,9.803921699523926,3.9215688705444336,8,8,9.803921699523926,6.122448921203613,6.122448921203613,8,6.122448921203613,11.764705657958984,8,4.081632614135742,10,8,2.040816307067871,8,6.122448921203613,8,8.163265228271484,28659011584,8589930496,3030265856,0
500,1771818749226,7520.646438598633,28000,1,0.975,8989.181076049805,28000,1,0.975,7080.290298461914,28000,1,0.975,8897.712051391602,28000,1,0.975,4667.666397094727,4800,2,0.975,4653.527816772461,4800,2,0.975,4669.096862792969,4800,2,0.975,4662.627624511719,4800,2,0.975,4709.718841552734,4800,2,0.975,4829.600296020508,4800,2,0.975,198301.04565429688,1993,1991,1993,1992,1991,1989,1401,1400,1398,623,1399,1400,1992,1990,623,623,623,1400,623,623,0,0,2.040816307067871,7.843137741088867,0,2,0,2,2,0,0,0,0,4,0,2,0,0,2,2,28659011584,8589930496,3025772544,0
500,1771818749727,7520.694244384766,28000,1,1.0437500000000002,8989.2275390625,28000,1,1.0437500000000002,7080.323226928711,28000,1,1.0437500000000002,8897.753982543945,28000,1,1.0437500000000002,4667.690826416016,4800,2,0.9812500000000001,4653.554779052734,4800,2,0.9812500000000001,4669.119537353516,4800,2,0.9812500000000001,4662.649566650391,4800,2,0.9812500000000001,4709.742279052734,4800,2,0.9812500000000001,4829.625335693359,4800,2,0.9812500000000001,198302.9164276123,1993,1991,1993,1992,1991,1989,1401,1400,1398,623,1399,1400,1992,1990,623,623,623,1400,623,623,6,7.843137741088867,6,6,3.9215688705444336,11.764705657958984,9.803921699523926,7.843137741088867,6,7.843137741088867,8,6,6,3.9215688705444336,4.081632614135742,6,2,2,2.040816307067871,8,28659011584,8589930496,3009990656,0
500,1771818750227,7520.695098876953,28000,1,1.0375,8989.228424072266,28000,1,1.0375,7080.323699951172,28000,1,1.0375,8897.756530761719,28000,1,1.0375,4667.690902709961,4800,2,1.0375,4653.55534362793,4800,2,1.0375,4669.11994934082,4800,2,1.0375,4662.649688720703,4800,2,1.0375,4709.742980957031,4800,2,0.9812500000000001,4829.6256103515625,4800,2,0.9812500000000001,198304.16870117188,1993,1991,1993,1992,1991,1989,1401,1400,1398,623,1399,1400,1992,1990,623,623,623,1400,623,623,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,28659011584,8589930496,3009728512,0
