Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771887583928,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,84.61538696289063,83.78378295898438,88.8888931274414,83.33332824707031,86.1111068725586,81.57894897460938,86.84210968017578,83.78378295898438,83.78378295898438,83.33332824707031,78.94737243652344,81.57894897460938,28835.528076171875,67059.25415039063,128351.70544433594,6304.1866455078125,16525500416,4294963200,13203714048,3929530368
499,1771887583928,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,84.61538696289063,83.78378295898438,88.8888931274414,83.33332824707031,86.1111068725586,81.57894897460938,86.84210968017578,83.78378295898438,83.78378295898438,83.33332824707031,78.94737243652344,81.57894897460938,28835.52880859375,67059.28155517578,128351.7142944336,6304.1866455078125,16525500416,4294963200,13203714048,3929530368
500,1771887584428,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,89.58332824707031,92,88,88,92,90,88,88.23529815673828,94.11764526367188,88.67924499511719,89.79591369628906,88,28836.05242919922,67071.8871459961,128361.71954345703,6304.248840332031,16525500416,4294963200,13255004160,3929530368
500,1771887584928,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,86,84,90,82,91.66667175292969,88,86,85.41667175292969,90,89.79591369628906,87.7551040649414,85.71428680419922,28836.605407714844,67084.21868896484,128371.330078125,6304.375,16525500416,4294963200,13299040256,3929530368
500,1771887585428,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,98.03921508789063,96,100,92.1568603515625,96.15384674072266,95.91836547851563,96.07843017578125,94.11764526367188,98,95.91836547851563,96.07843017578125,98,28837.313110351563,67096.6812133789,128381.0463256836,6304.4927978515625,16525500416,4294963200,13438251008,3929530368
499,1771887585929,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,83.67346954345703,90,91.66667175292969,100,89.79591369628906,86,91.83673095703125,87.5,100,88.23529815673828,88,88,28837.906799316406,67108.96984863281,128390.72766113281,6304.5302734375,16525500416,4294963200,13552472064,3929522176
496,1771887586434,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,89.79591369628906,82.35294342041016,84.61538696289063,87.7551040649414,90.19607543945313,98.03921508789063,90.19607543945313,86.2745132446289,90.19607543945313,91.83673095703125,86,86,28838.5283203125,67121.30352783203,128400.35729980469,6304.646911621094,16525500416,4294963200,13567787008,3929522176
491,1771887586939,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,88.23529815673828,92,90,90.38461303710938,92,90,91.83673095703125,92.1568603515625,100,92.30769348144531,100,94,28839.082458496094,67133.83990478516,128410.22259521484,6304.693542480469,16525500416,4294963200,13609459712,3929522176
489,1771887587441,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,88.23529815673828,92.1568603515625,90.19607543945313,87.7551040649414,88,96,92,88,94.11764526367188,90,97.95918273925781,89.79591369628906,28839.635314941406,67146.25128173828,128420.0278930664,6304.738708496094,16525500416,4294963200,13610340352,3929522176
499,1771887587931,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,85.41667175292969,87.5,85.71428680419922,85.71428680419922,87.7551040649414,97.95918273925781,85.71428680419922,87.5,85.41667175292969,83.33332824707031,87.7551040649414,86,28840.119873046875,67158.24310302734,128429.4819946289,6304.793518066406,16525500416,4294963200,13588840448,3929522176
494,1771887588439,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,88,88,92.1568603515625,88.46153259277344,86.53846740722656,88.23529815673828,90.19607543945313,86,100,88,90.19607543945313,100,28840.63702392578,67170.96282958984,128439.58721923828,6304.829162597656,16525500416,4294963200,13585068032,3929522176
491,1771887588942,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,55.1020393371582,41.17647171020508,52.94117736816406,53.061222076416016,55.1020393371582,54.000003814697266,50,56,78,61.5384635925293,52,92,28841.161987304688,67182.87365722656,128448.86358642578,6304.863586425781,16525500416,4294963200,13559361536,3929522176
508,1771887589433,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,88,89.79591369628906,85.10638427734375,83.33332824707031,85.71428680419922,100,89.58332824707031,81.63265228271484,85.71428680419922,85.41667175292969,83.67346954345703,79.59183502197266,28841.63525390625,67195.3759765625,128458.82586669922,6304.912841796875,16525500416,4294963200,13536518144,3929522176
484,1771887589957,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,90.5660400390625,90.38461303710938,88.8888931274414,86.79244995117188,88.67924499511719,94.23077392578125,88.8888931274414,90.38461303710938,96.15384674072266,90.38461303710938,86.2745132446289,88.67924499511719,28842.194091796875,67208.65814208984,128469.38391113281,6304.97119140625,16525500416,4294963200,13698760704,3929522176
497,1771887590444,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,89.58332824707031,100,89.36170196533203,89.58332824707031,95.74468231201172,87.7551040649414,89.13043975830078,90,94,87.7551040649414,88,87.5,28842.75323486328,67220.73815917969,128478.93383789063,6305.014831542969,16525500416,4294963200,13586771968,3929522176
500,1771887590942,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,88,100,89.79591369628906,84,86,85.71428680419922,90,91.83673095703125,85.71428680419922,79.59183502197266,100,86.2745132446289,28843.32568359375,67232.95458984375,128488.45306396484,6305.079040527344,16525500416,4294963200,13762478080,3929522176
500,1771887591443,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,91.83673095703125,100,86.53846740722656,87.7551040649414,86.2745132446289,90,88,88,88,88,91.83673095703125,92,28843.8447265625,67245.26495361328,128498.20385742188,6305.118408203125,16525500416,4294963200,13557096448,3929522176
499,1771887591944,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,86,100,85.71428680419922,86.2745132446289,85.71428680419922,83.67346954345703,90,85.71428680419922,91.83673095703125,83.67346954345703,80.39215850830078,84,28844.35546875,67257.74786376953,128508.06549072266,6305.1754150390625,16525500416,4294963200,13544697856,3929522176
499,1771887592445,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,88,100,89.58332824707031,86,87.7551040649414,90.19607543945313,88,88.23529815673828,100,88.23529815673828,92,87.7551040649414,28844.877197265625,67270.27459716797,128518.00439453125,6305.223937988281,16525500416,4294963200,13560762368,3929522176
499,1771887592946,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,84,88,86,84,86,86.2745132446289,87.7551040649414,88,98.07691955566406,82,85.71428680419922,82,28845.39666748047,67282.51330566406,128527.59143066406,6305.289855957031,16525500416,4294963200,13528190976,3929522176
493,1771887593454,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,90,88.23529815673828,86.53846740722656,88.23529815673828,90.19607543945313,90,90.19607543945313,86,100,86,88.23529815673828,90.19607543945313,28845.856872558594,67295.33557128906,128537.82147216797,6305.326232910156,16525500416,4294963200,13537030144,3929522176
491,1771887593955,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,84.31372833251953,92,88,86,86,86.2745132446289,89.79591369628906,86.2745132446289,95.91836547851563,86.2745132446289,86,85.71428680419922,28846.327392578125,67307.7427368164,128547.6576538086,6305.381774902344,16525500416,4294963200,13519761408,3929522176
499,1771887594447,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,85.71428680419922,88,83.33332824707031,87.5,86,90,88,87.5,100,87.5,85.71428680419922,86,28846.79949951172,67319.95794677734,128557.32580566406,6305.437255859375,16525500416,4294963200,13521448960,3929522176
502,1771887594947,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,90,89.58332824707031,90,86.2745132446289,88,90,92.1568603515625,90.19607543945313,92.1568603515625,87.7551040649414,88,90.19607543945313,28847.273010253906,67332.44921875,128567.2162475586,6305.475402832031,16525500416,4294963200,13505318912,3929522176
492,1771887595457,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,100,88.67924499511719,88.46153259277344,83.67346954345703,90,85.71428680419922,88.23529815673828,86.2745132446289,88,86.79244995117188,86.2745132446289,86,28847.752075195313,67345.16723632813,128577.29180908203,6305.530334472656,16525500416,4294963200,13521702912,3929522176
496,1771887595953,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,97.95918273925781,87.7551040649414,86,84.31372833251953,91.83673095703125,90,87.5,92,88,85.41667175292969,92,85.71428680419922,28848.23126220703,67357.3544921875,128586.95703125,6305.5797119140625,16525500416,4294963200,13515526144,3929522176
500,1771887596450,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,100,85.71428680419922,85.71428680419922,83.33332824707031,84.31372833251953,86,86,86,86,85.71428680419922,85.41667175292969,85.41667175292969,28848.70867919922,67369.56024169922,128596.59265136719,6305.62646484375,16525500416,4294963200,13517979648,3929522176
500,1771887596951,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,94,88,90,92,92,88.23529815673828,90.19607543945313,89.79591369628906,87.7551040649414,88.46153259277344,90.38461303710938,90.19607543945313,28849.182678222656,67382.2730102539,128606.73248291016,6305.663757324219,16525500416,4294963200,13518876672,3929522176
497,1771887597454,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,100,90,86.2745132446289,90.19607543945313,86,88,85.71428680419922,86.2745132446289,88,85.71428680419922,88,88,28849.69061279297,67394.76165771484,128616.57586669922,6305.7149658203125,16525500416,4294963200,13537230848,3929522176
500,1771887597951,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,92,87.7551040649414,85.41667175292969,88,83.67346954345703,85.71428680419922,90.19607543945313,86.2745132446289,90,88,87.7551040649414,88,28850.165161132813,67406.9828491211,128626.2621459961,6305.74951171875,16525500416,4294963200,13542252544,3929522176
500,1771887598452,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,100,86.2745132446289,88,92,86.53846740722656,90.19607543945313,89.79591369628906,88,85.71428680419922,90,88,90,28850.642211914063,67419.67694091797,128636.36938476563,6305.8004150390625,16525500416,4294963200,13536501760,3929522176
488,1771887598964,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,92.30769348144531,83.67346954345703,84.61538696289063,84,88.23529815673828,88.23529815673828,82.69230651855469,82,78.84615325927734,82.35294342041016,84.31372833251953,84.31372833251953,28851.137573242188,67432.27728271484,128646.3564453125,6305.850830078125,16525500416,4294963200,13526192128,3929522176
500,1771887599453,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,100,84,85.71428680419922,86.2745132446289,89.58332824707031,87.7551040649414,87.7551040649414,87.7551040649414,87.7551040649414,84,83.33332824707031,85.71428680419922,28851.58721923828,67444.36279296875,128655.8837890625,6305.8851318359375,16525500416,4294963200,13532196864,3929522176
504,1771887599953,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,94,90,93.75,92,89.79591369628906,92.1568603515625,92,90,92.1568603515625,89.79591369628906,90.19607543945313,91.83673095703125,28852.076293945313,67457.01434326172,128665.97186279297,6305.9339599609375,16525500416,4294963200,13512589312,3929522176
499,1771887600458,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,87.7551040649414,88,84.61538696289063,87.7551040649414,86.53846740722656,100,86.2745132446289,84,88,84,87.7551040649414,84.31372833251953,28852.55682373047,67469.5326538086,128675.8881225586,6305.986389160156,16525500416,4294963200,13519781888,3929522176
497,1771887600960,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,82.69230651855469,84.31372833251953,86,86,81.63265228271484,94.11764526367188,86,87.7551040649414,80,86.2745132446289,84.31372833251953,86,28853.020568847656,67481.79998779297,128685.56829833984,6306.021789550781,16525500416,4294963200,13509861376,3929522176
499,1771887601459,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,91.83673095703125,90,92,92,90,100,91.83673095703125,92.1568603515625,93.87755584716797,91.83673095703125,90,90,28853.511291503906,67494.51086425781,128695.6060180664,6306.0858154296875,16525500416,4294963200,13520035840,3928649728
499,1771887601959,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,86,75,73.46939086914063,82.35294342041016,77.55101776123047,72,80,72,76.47058868408203,74,74.50980377197266,78.4313735961914,28854.01904296875,67505.93878173828,128704.404296875,6306.1666259765625,16525500416,4294963200,13525815296,3928526848
499,1771887602459,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,96.07843017578125,31.37255096435547,33.333335876464844,28,30.000001907348633,34,28,30.000001907348633,30.612245559692383,32,31.37255096435547,38.775508880615234,28854.51531982422,67516.7466430664,128712.64068603516,6306.2071533203125,16525500416,4294963200,13491195904,3928526848
500,1771887602959,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,20.40816307067871,8.163265228271484,2.040816307067871,4.081632614135742,6,8.163265228271484,6.122448921203613,4.081632614135742,6,2,6.25,6.122448921203613,28854.81072998047,67520.46026611328,128713.8910522461,6306.2071533203125,16525500416,4294963200,13506306048,3928526848
499,1771887603459,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,54.000003814697266,24,27.45098114013672,23.52941131591797,28,22.448978424072266,28,23.52941131591797,46.938777923583984,22,24,20,28855.280517578125,67538.62701416016,128729.44403076172,6306.2296142578125,16525500416,4294963200,13488656384,3928526848
499,1771887603959,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,4.1666669845581055,6.122448921203613,14.285715103149414,12,19.60784339904785,18,24,6.25,35.29411697387695,18.367347717285156,18,22,28855.646423339844,67544.65008544922,128732.98559570313,6306.2296142578125,16525500416,4294963200,13497376768,3928526848
499,1771887604459,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,23.52941131591797,22.448978424072266,22,24,22.448978424072266,29.411766052246094,24,25.490198135375977,81.63265228271484,26,22.448978424072266,21.568628311157227,28856.12469482422,67563.69860839844,128749.46252441406,6306.25341796875,16525500416,4294963200,13498118144,3928526848
500,1771887604959,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,2.040816307067871,20,4,8.163265228271484,8,6,4,6,3.9215688705444336,12,4,0,28856.426330566406,67567.30059814453,128750.61016845703,6306.25341796875,16525500416,4294963200,13512359936,3928526848
499,1771887605459,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,23.076923370361328,74.50980377197266,26,20,22.448978424072266,24,22,28,18.75,24,27.45098114013672,21.568628311157227,28856.884826660156,67585.9515991211,128766.64929199219,6306.2757568359375,16525500416,4294963200,13493850112,3928526848
500,1771887605959,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,16.32653045654297,22,15.686275482177734,12.244897842407227,22,8.163265228271484,18,10,24,18,14.285715103149414,10.204081535339355,28857.237426757813,67591.50909423828,128769.74060058594,6306.2757568359375,16525500416,4294963200,13406318592,3928526848
499,1771887606459,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,22,74,24.489795684814453,31.37255096435547,31.37255096435547,22,25,24,20,24,23.52941131591797,22,28857.70281982422,67610.77178955078,128786.44506835938,6306.296691894531,16525500416,4294963200,13408866304,3928526848
500,1771887606959,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,2.0833334922790527,16.666667938232422,6,2.040816307067871,6.122448921203613,6,4,2,2.040816307067871,2.040816307067871,12.244897842407227,4.081632614135742,28858.017150878906,67615.98834228516,128789.20111083984,6306.296691894531,16525500416,4294963200,13396766720,3928526848
499,1771887607460,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,23.52941131591797,78.4313735961914,20.40816307067871,22,24,24,29.16666603088379,23.52941131591797,21.568628311157227,25.490198135375977,22,24.489795684814453,28858.485595703125,67635.12951660156,128805.71850585938,6306.318054199219,16525500416,4294963200,13400264704,3928526848
499,1771887607960,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,6.122448921203613,4,8,2.040816307067871,4,8,2,4.081632614135742,20,0,0,5.882352828979492,28858.77178955078,67638.67199707031,128806.79858398438,6306.318054199219,16525500416,4294963200,13397794816,3928526848
499,1771887608460,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,38,21.568628311157227,22,22,26,22,25.490198135375977,22,65.30612182617188,24,25.490198135375977,22.448978424072266,28859.231872558594,67657.14587402344,128822.72491455078,6306.340881347656,16525500416,4294963200,13379911680,3928526848
500,1771887608960,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,4,2.040816307067871,2,4.1666669845581055,28.571430206298828,8.163265228271484,4.081632614135742,8,4,6,4.081632614135742,6.122448921203613,28859.5400390625,67660.90258789063,128824.01696777344,6306.340881347656,16525500416,4294963200,13378932736,3928526848
499,1771887609460,2600,2600,2599,2599,2599,2600,2600,2599,2599,2599,2599,2600,24.489795684814453,22.448978424072266,28,23.52941131591797,82.35294342041016,24,28,24.489795684814453,24,22.448978424072266,28.571430206298828,25,28860.01904296875,67680.29516601563,128840.79571533203,6306.3643798828125,16525500416,4294963200,13367943168,3928526848
