Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771887852916,2500,2500,2499,2499,2500,2499,2499,2499,2501,2500,2501,2500,87.09677124023438,87.09677124023438,90.32257843017578,85.29411315917969,84.375,83.87096405029297,84.375,80.6451644897461,80.6451644897461,87.09677124023438,83.87096405029297,83.33332824707031,29044.016967773438,73231.54913330078,133158.96801757813,6317.8485107421875,16525500416,4294963200,13397045248,3926245376
500,1771887852916,2500,2500,2499,2499,2500,2499,2499,2499,2501,2500,2501,2500,87.09677124023438,87.09677124023438,90.32257843017578,85.29411315917969,84.375,83.87096405029297,84.375,80.6451644897461,80.6451644897461,87.09677124023438,83.87096405029297,83.33332824707031,29044.016967773438,73231.54913330078,133158.97344970703,6317.8485107421875,16525500416,4294963200,13397045248,3926245376
499,1771887853416,2500,2500,2499,2499,2500,2499,2499,2499,2501,2500,2501,2500,86.2745132446289,80,88,83.67346954345703,89.79591369628906,85.71428680419922,85.41667175292969,86.2745132446289,82.69230651855469,86,84.61538696289063,86.79244995117188,29044.55255126953,73244.02380371094,133168.82354736328,6317.915344238281,16525500416,4294963200,13477896192,3926245376
499,1771887853916,2500,2500,2499,2499,2500,2499,2499,2499,2501,2500,2501,2500,88.23529815673828,91.83673095703125,90,87.5,85.71428680419922,94,86,85.41667175292969,81.25,94,85.71428680419922,83.67346954345703,29045.129943847656,73256.21697998047,133178.34698486328,6318.03515625,16525500416,4294963200,13521813504,3926245376
497,1771887854419,2500,2500,2499,2499,2500,2499,2499,2499,2501,2500,2501,2500,91.83673095703125,83.67346954345703,84,100,84.31372833251953,86.53846740722656,82,90,86,86.2745132446289,82,84,29045.62908935547,73268.64349365234,133188.12884521484,6318.094665527344,16525500416,4294963200,13575340032,3926245376
500,1771887854916,2500,2500,2499,2499,2500,2499,2499,2499,2501,2500,2501,2500,90.19607543945313,86.2745132446289,87.7551040649414,96,87.7551040649414,85.71428680419922,85.71428680419922,86.2745132446289,90,83.67346954345703,90,86,29046.092224121094,73280.96313476563,133197.91137695313,6318.124450683594,16525500416,4294963200,13557829632,3926245376
499,1771887855417,2500,2500,2499,2499,2500,2499,2499,2499,2501,2500,2501,2500,87.7551040649414,94.11764526367188,84,100,84,86,86,83.67346954345703,86,86.2745132446289,82,85.71428680419922,29046.6337890625,73293.21783447266,133207.51971435547,6318.2222900390625,16525500416,4294963200,13585317888,3926245376
501,1771887855918,2500,2500,2499,2499,2500,2499,2499,2499,2501,2500,2501,2500,88,90,88,100,90,89.79591369628906,90,88.23529815673828,88.23529815673828,89.79591369628906,90,90.19607543945313,29047.08074951172,73305.6939086914,133217.44360351563,6318.257873535156,16525500416,4294963200,13597904896,3926245376
499,1771887856419,2500,2500,2499,2499,2500,2499,2499,2499,2501,2500,2501,2500,86.2745132446289,85.71428680419922,88,94,84,86.2745132446289,88,86,85.71428680419922,85.71428680419922,84.31372833251953,84,29047.56475830078,73317.84094238281,133226.9610595703,6318.302062988281,16525500416,4294963200,13563686912,3926245376
500,1771887856919,2500,2500,2499,2499,2500,2499,2499,2499,2501,2500,2501,2500,79.59183502197266,72.54901885986328,68,72,74,71.42857360839844,67.34693908691406,73.46939086914063,72,70,71.42857360839844,74.50980377197266,29047.949157714844,73329.0228881836,133235.60675048828,6318.344177246094,16525500416,4294963200,13568413696,3926245376
499,1771887857420,2500,2500,2499,2499,2500,2499,2499,2499,2501,2500,2501,2500,100,49.01960754394531,50,48.979591369628906,50,47.05882263183594,46.938777923583984,50,48,48,51.020408630371094,48.979591369628906,29048.407836914063,73342.5503540039,133246.5933227539,6318.3604736328125,16525500416,4294963200,13583056896,3926245376
492,1771887857928,2500,2500,2499,2499,2500,2499,2499,2499,2501,2500,2501,2500,92.1568603515625,75.51020050048828,64,86.53846740722656,84.31372833251953,86,88.46153259277344,88.23529815673828,86,84.31372833251953,86.2745132446289,88.23529815673828,29048.860107421875,73355.3794555664,133256.83807373047,6318.40185546875,16525500416,4294963200,13514629120,3926245376
