Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771894044653,2600,2599,2600,2600,2599,2600,2600,2600,2600,2599,2600,2599,90.32257843017578,87.5,87.09677124023438,87.5,87.5,84.375,87.5,78.125,87.09677124023438,96.875,87.09677124023438,87.8787841796875,33765.67852783203,207913.94067382813,236437.3724975586,6722.2589111328125,16525500416,4294963200,13263908864,3753000960
500,1771894044653,2600,2599,2600,2600,2599,2600,2600,2600,2600,2599,2600,2599,90.32257843017578,87.5,87.09677124023438,87.5,87.5,84.375,87.5,78.125,87.09677124023438,96.875,87.09677124023438,87.8787841796875,33765.67938232422,207913.96771240234,236437.38037109375,6722.2589111328125,16525500416,4294963200,13263908864,3753000960
499,1771894045155,2600,2599,2600,2600,2599,2600,2600,2600,2600,2599,2600,2599,82.35294342041016,83.67346954345703,77.55101776123047,90,86,85.71428680419922,80.39215850830078,86.2745132446289,85.71428680419922,82,83.67346954345703,87.5,33766.191650390625,207926.24731445313,236447.0385131836,6722.327087402344,16525500416,4294963200,13295255552,3753000960
500,1771894045654,2600,2599,2600,2600,2599,2600,2600,2600,2600,2599,2600,2599,85.71428680419922,84.31372833251953,83.67346954345703,84,79.59183502197266,82,81.63265228271484,94,82,82.35294342041016,96,80,33766.71319580078,207938.42419433594,236456.58392333984,6722.43603515625,16525500416,4294963200,13308813312,3753000960
499,1771894046155,2600,2599,2600,2600,2599,2600,2600,2600,2600,2599,2600,2599,91.83673095703125,90,88.23529815673828,84,90.5660400390625,85.71428680419922,88,90,94.11764526367188,90,100,98.03921508789063,33767.34582519531,207951.00903320313,236466.4794921875,6722.548278808594,16525500416,4294963200,13407612928,3753000960
500,1771894046655,2600,2599,2600,2600,2599,2600,2600,2600,2600,2599,2600,2599,92,96,88,81.63265228271484,85.71428680419922,88,90,83.67346954345703,86,84,84.31372833251953,97.95918273925781,33767.85040283203,207963.37280273438,236476.22607421875,6722.572265625,16525500416,4294963200,13421756416,3753000960
492,1771894047163,2600,2599,2600,2600,2599,2600,2600,2600,2600,2599,2600,2599,82.35294342041016,82,90,84.31372833251953,82,84.31372833251953,84.61538696289063,84.61538696289063,80,84,83.67346954345703,82,33768.331115722656,207975.80407714844,236485.8783569336,6722.796630859375,16525500416,4294963200,13428334592,3753000960
499,1771894047655,2600,2599,2600,2600,2599,2600,2600,2600,2600,2599,2600,2599,66,84,81.63265228271484,83.67346954345703,85.71428680419922,83.33332824707031,70.83332824707031,85.71428680419922,85.71428680419922,86,86.2745132446289,84,33768.715881347656,207987.6981201172,236495.25848388672,6722.8380126953125,16525500416,4294963200,13431926784,3752992768
499,1771894048155,2600,2599,2600,2600,2599,2600,2600,2600,2600,2599,2600,2599,88,86,86,89.79591369628906,88.23529815673828,88.23529815673828,88,85.71428680419922,88.23529815673828,86,86,88.23529815673828,33769.10998535156,208000.2628173828,236505.2758178711,6722.889099121094,16525500416,4294963200,13407985664,3752988672
499,1771894048655,2600,2599,2600,2600,2599,2600,2600,2600,2600,2599,2600,2599,88,86,85.71428680419922,86.2745132446289,86.2745132446289,88,84.31372833251953,84.31372833251953,85.71428680419922,85.71428680419922,86,87.7551040649414,33769.509704589844,208012.7586669922,236515.17291259766,6722.942687988281,16525500416,4294963200,13412978688,3752988672
