Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CORE8_ENERGY (J),CORE8_FREQ (MHZ),CORE8_PSTATE,CORE8_VOLT (V),CORE9_ENERGY (J),CORE9_FREQ (MHZ),CORE9_PSTATE,CORE9_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771796858324,3188.2200927734375,28000,1,0.9812500000000001,4248.409317016602,28000,1,0.9812500000000001,2855.2411193847656,28000,1,0.9812500000000001,4149.211471557617,28000,1,0.9812500000000001,1847.3536987304688,4800,2,0.9812500000000001,1824.1822509765625,4800,2,0.9812500000000001,1824.8938751220703,4800,2,0.9812500000000001,1818.671142578125,4800,2,0.9812500000000001,1838.2942504882813,4800,2,0.9812500000000001,1913.4022064208984,4800,2,0.9812500000000001,96634.19700622559,1987,623,1986,1989,623,1989,623,1400,1400,623,1404,1399,1988,1987,1400,623,623,1399,623,623,2.702702760696411,5.405405521392822,5.405405521392822,2.702702760696411,5.263157844543457,2.777777910232544,2.777777910232544,2.777777910232544,2.777777910232544,2.702702760696411,0,2.777777910232544,2.702702760696411,8.108107566833496,5.555555820465088,5.555555820465088,5.405405521392822,5.555555820465088,0,2.857142925262451,28659011584,8589930496,3093229568,0
500,1771796858324,3188.2201080322266,28000,1,0.9812500000000001,4248.40998840332,28000,1,0.9812500000000001,2855.2411193847656,28000,1,0.9812500000000001,4149.211471557617,28000,1,0.9812500000000001,1847.3540649414063,4800,2,0.9812500000000001,1824.1822662353516,4800,2,0.9812500000000001,1824.8938751220703,4800,2,0.9812500000000001,1818.671142578125,4800,2,0.9812500000000001,1838.2942504882813,4800,2,0.9812500000000001,1913.4022064208984,4800,2,0.9812500000000001,96634.20036315918,1987,623,1986,1989,623,1989,623,1400,1400,623,1404,1399,1988,1987,1400,623,623,1399,623,623,2.702702760696411,5.405405521392822,5.405405521392822,2.702702760696411,5.263157844543457,2.777777910232544,2.777777910232544,2.777777910232544,2.777777910232544,2.702702760696411,0,2.777777910232544,2.702702760696411,8.108107566833496,5.555555820465088,5.555555820465088,5.405405521392822,5.555555820465088,0,2.857142925262451,28659011584,8589930496,3093229568,0
499,1771796858824,3188.2801208496094,28000,1,0.9812500000000001,4248.643951416016,28000,1,0.9812500000000001,2855.2920532226563,28000,1,0.9812500000000001,4149.272308349609,28000,1,0.9812500000000001,1847.3717803955078,4800,2,0.9812500000000001,1824.1939086914063,4800,2,0.9812500000000001,1824.9076080322266,4800,2,0.9812500000000001,1818.6853942871094,4800,2,0.9812500000000001,1838.3280181884766,4800,2,0.9812500000000001,1913.4298248291016,4800,2,0.9812500000000001,96636.7103729248,1987,623,1986,1989,623,1989,623,1400,1400,623,1404,1399,1988,1987,1400,623,623,1399,623,623,10,13.72549057006836,5.882352828979492,41.17647171020508,8,5.882352828979492,1.9607844352722168,1.9607844352722168,0,3.9215688705444336,9.803921699523926,7.843137741088867,4,10,7.692307949066162,6,2.040816307067871,0,5.882352828979492,4,28659011584,8589930496,3134685184,0
499,1771796859324,3188.6732177734375,28000,1,0.9875,4249.093994140625,28000,1,0.9875,2855.6131896972656,28000,1,0.9875,4149.656143188477,28000,1,0.9875,1847.5644836425781,4800,2,0.9875,1824.38134765625,4800,2,0.9875,1825.0846862792969,4800,2,0.9812500000000001,1818.8625183105469,4800,2,0.9812500000000001,1838.5260314941406,4800,2,0.9812500000000001,1913.6233367919922,4800,2,0.9812500000000001,96641.97283935547,1987,623,1986,1989,623,1989,623,1400,1400,623,1404,1399,1988,1987,1400,623,623,1399,623,623,51.020408630371094,46.938777923583984,53.061222076416016,66.66667175292969,50,44.89795684814453,52,53.061222076416016,46,48.979591369628906,52,46.938777923583984,34,55.1020393371582,34.693878173828125,36.73469543457031,42,46,46,45.09803771972656,28659011584,8589930496,3184054272,0
499,1771796859824,3189.086456298828,28000,1,0.91875,4249.525497436523,28000,1,0.91875,2856.002243041992,28000,1,0.91875,4150.109893798828,28000,1,0.91875,1847.8321685791016,28000,1,0.91875,1824.6521301269531,28000,1,0.91875,1825.3318481445313,28000,1,0.91875,1819.100570678711,28000,1,0.91875,1838.791488647461,28000,1,0.91875,1913.9077606201172,28000,1,0.91875,96647.91778564453,1987,623,1986,1989,623,1989,623,1400,1400,623,1404,1399,1988,1987,1400,623,623,1399,623,623,50,52,56,57.69230651855469,44.23076629638672,56.86274719238281,55.1020393371582,60.000003814697266,48,56.86274719238281,60.000003814697266,58,50.98039627075195,55.769229888916016,50,52,41.17647171020508,30.612245559692383,44.89795684814453,59.18367385864258,28659011584,8589930496,3243134976,0
499,1771796860324,3189.7140045166016,28000,1,0.9812500000000001,4250.0584716796875,28000,1,0.9812500000000001,2856.57421875,28000,1,0.9812500000000001,4150.730239868164,28000,1,0.9812500000000001,1848.2542114257813,4800,2,0.9812500000000001,1825.0861053466797,4800,2,0.9812500000000001,1825.72998046875,4800,2,0.9812500000000001,1819.5349731445313,4800,2,0.9812500000000001,1839.2244415283203,28000,2,0.9812500000000001,1914.384017944336,28000,2,0.9812500000000001,96655.75650024414,1987,623,1986,1989,623,1989,623,1400,1400,623,1404,1399,1988,1987,1400,623,623,1399,623,623,69.38775634765625,36,67.34693908691406,69.38775634765625,58,62,54.90196228027344,70.5882339477539,68.62745666503906,66,64.70588684082031,72,66,71.42857360839844,64.70588684082031,47.05882263183594,28.571430206298828,45.09803771972656,43.13725662231445,68,28659011584,8589930496,3249840128,0
499,1771796860824,3190.3280181884766,28000,1,0.9125,4250.705291748047,28000,1,0.9125,2857.1915740966797,28000,1,0.9125,4151.372375488281,28000,1,0.9125,1848.698974609375,4800,2,0.9125,1825.5137634277344,4800,2,0.9125,1826.1799774169922,4800,2,0.9125,1819.9580688476563,4800,2,0.9125,1839.6948852539063,4800,2,0.9125,1914.8155822753906,4800,2,0.9125,96663.82421875,1987,623,1986,1989,623,1989,623,1400,1400,623,1404,1399,1988,1987,1400,623,623,1399,623,623,53.061222076416016,70.83332824707031,70.5882339477539,70,66,74,70.5882339477539,68,66,73.46939086914063,74,62.74510192871094,68,70,48,40,60.000003814697266,30.612245559692383,56,42.85714340209961,28659011584,8589930496,3289292800,0
499,1771796861325,3190.965301513672,28000,1,0.7625,4251.356719970703,28000,1,0.7625,2857.868927001953,28000,1,0.7625,4151.98291015625,28000,1,0.7625,1849.1908264160156,28000,1,0.7625,1825.9841613769531,28000,1,0.7625,1826.6488647460938,28000,1,0.7625,1820.424819946289,28000,1,0.7625,1840.1989440917969,28000,1,0.7625,1915.3048858642578,28000,1,0.7625,96672.2205657959,1987,623,1986,1989,623,1989,623,1400,1400,623,1404,1399,1988,1987,1400,623,623,1399,623,623,55.769229888916016,52,62,70,72,66,63.26530456542969,58.33333206176758,51.020408630371094,50,63.26530456542969,57.142860412597656,66,40,58,54.90196228027344,62.74510192871094,54.90196228027344,67.34693908691406,66,28659011584,8589930496,3308523520,0
499,1771796861825,3191.6991577148438,28000,1,0.9125,4252.144058227539,28000,1,0.9125,2858.6182861328125,28000,1,0.9125,4152.738250732422,28000,1,0.9125,1849.7434997558594,28000,1,0.9125,1826.4952392578125,28000,1,0.9125,1827.2050018310547,28000,1,0.9125,1820.9963989257813,28000,1,0.9125,1840.769790649414,28000,1,0.9125,1915.8510284423828,28000,1,0.9125,96681.87950134277,1987,623,1986,1989,623,1989,623,1400,1400,623,1404,1399,1988,1987,1400,623,623,1399,623,623,45.833335876464844,72,74,70,60.000003814697266,65.30612182617188,74,46,68.62745666503906,73.46939086914063,72,66,70,63.26530456542969,52,60.41666793823242,55.1020393371582,61.224491119384766,54.000003814697266,51.020408630371094,28659011584,8589930496,3369889792,0
499,1771796862325,3192.3363037109375,28000,1,0.9125,4252.820892333984,28000,1,0.9125,2859.283248901367,28000,1,0.9125,4153.437164306641,28000,1,0.9125,1850.205093383789,28000,1,0.9125,1826.9610443115234,28000,1,0.9125,1827.7028503417969,28000,1,0.9125,1821.4719848632813,28000,1,0.9125,1841.2552032470703,28000,1,0.9125,1916.3703155517578,28000,1,0.9125,96690.47201538086,1987,623,1986,1989,623,1989,623,1400,1400,623,1404,1399,1988,1987,1400,623,623,1399,623,623,50,56,69.38775634765625,74,67.34693908691406,68.62745666503906,44.89795684814453,68,59.18367385864258,70.5882339477539,72,74,65.30612182617188,71.42857360839844,58.33333206176758,42,64,44.89795684814453,46.938777923583984,60.000003814697266,28659011584,8589930496,3287826432,0
499,1771796862825,3192.9467010498047,28000,1,0.9125,4253.401626586914,28000,1,0.9125,2859.901351928711,28000,1,0.9125,4154.075042724609,28000,1,0.9125,1850.6405639648438,28000,1,0.9125,1827.4157257080078,28000,1,0.9125,1828.1026000976563,28000,1,0.9125,1821.8854675292969,28000,1,0.9125,1841.7054901123047,28000,1,0.9125,1916.8423461914063,28000,1,0.9125,96698.45576477051,1987,623,1986,1989,623,1989,623,1400,1400,623,1404,1399,1988,1987,1400,623,623,1399,623,623,59.18367385864258,48,62.74510192871094,67.34693908691406,64,70,56.86274719238281,69.38775634765625,62,58,58,68.62745666503906,64.70588684082031,70.5882339477539,54.000003814697266,54.000003814697266,36,45.09803771972656,65.30612182617188,64,28659011584,8589930496,3339960320,0
499,1771796863325,3193.545700073242,28000,1,0.54375,4253.983001708984,28000,1,0.54375,2860.524215698242,28000,1,0.54375,4154.67578125,28000,1,0.54375,1851.1071166992188,28000,1,0.54375,1827.8974151611328,28000,1,0.54375,1828.5574035644531,28000,1,0.59375,1822.3394470214844,28000,1,0.59375,1842.1672821044922,28000,1,0.59375,1917.3119201660156,28000,1,0.59375,96706.5033569336,1987,623,1986,1989,623,1989,623,1400,1400,623,1404,1399,1988,1987,1400,623,623,1399,623,623,40.81632614135742,48.979591369628906,72,64.70588684082031,68,69.38775634765625,63.26530456542969,68,60.000003814697266,70,66,71.42857360839844,68,53.061222076416016,58,66,63.26530456542969,52,58,55.1020393371582,28659011584,8589930496,3377287168,0
