Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CORE8_ENERGY (J),CORE8_FREQ (MHZ),CORE8_PSTATE,CORE8_VOLT (V),CORE9_ENERGY (J),CORE9_FREQ (MHZ),CORE9_PSTATE,CORE9_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771796590615,3096.4337310791016,28000,1,0.9812500000000001,4151.056488037109,28000,1,0.9812500000000001,2764.0789947509766,28000,1,0.9812500000000001,4051.9321899414063,28000,1,0.9812500000000001,1785.9490814208984,4800,2,0.9812500000000001,1762.3674621582031,4800,2,0.9812500000000001,1763.0610656738281,4800,2,0.9812500000000001,1756.7544555664063,4800,2,0.9812500000000001,1776.0273742675781,4800,2,0.9812500000000001,1850.2088623046875,4800,2,0.9812500000000001,94936.02613830566,1987,1986,623,623,1990,1987,623,623,1400,1399,623,623,1987,1986,623,1399,623,623,1400,1400,3.0303030014038086,6.25,2.857142925262451,2.941176414489746,5.714285850524902,3.0303030014038086,5.714285850524902,3.0303030014038086,3.0303030014038086,3.0303030014038086,5.882352828979492,3.0303030014038086,3.0303030014038086,2.941176414489746,3.0303030014038086,2.941176414489746,3.0303030014038086,5.714285850524902,2.941176414489746,3.0303030014038086,28659011584,8589930496,3157446656,0
499,1771796590615,3096.4337463378906,28000,1,0.9812500000000001,4151.05712890625,28000,1,0.9812500000000001,2764.0789947509766,28000,1,0.9812500000000001,4051.9321899414063,28000,1,0.9812500000000001,1785.9490814208984,4800,2,0.9812500000000001,1762.3674621582031,4800,2,0.9812500000000001,1763.0610656738281,4800,2,0.9812500000000001,1756.7544555664063,4800,2,0.9812500000000001,1776.0273742675781,4800,2,0.9812500000000001,1850.2091369628906,4800,2,0.9812500000000001,94936.02912902832,1987,1986,623,623,1990,1987,623,623,1400,1399,623,623,1987,1986,623,1399,623,623,1400,1400,3.0303030014038086,6.25,2.857142925262451,2.941176414489746,5.714285850524902,3.0303030014038086,5.714285850524902,3.0303030014038086,3.0303030014038086,3.0303030014038086,5.882352828979492,3.0303030014038086,3.0303030014038086,2.941176414489746,3.0303030014038086,2.941176414489746,3.0303030014038086,5.714285850524902,2.941176414489746,3.0303030014038086,28659011584,8589930496,3157446656,0
499,1771796591115,3096.4942474365234,28000,1,0.9812500000000001,4151.295639038086,28000,1,0.9812500000000001,2764.099334716797,28000,1,0.9812500000000001,4051.9942626953125,28000,1,0.9812500000000001,1785.9620361328125,4800,2,0.9812500000000001,1762.3888549804688,4800,2,0.9812500000000001,1763.0840454101563,4800,2,0.9812500000000001,1756.7753143310547,4800,2,0.9812500000000001,1776.0419158935547,4800,2,0.9812500000000001,1850.2325134277344,4800,2,0.9812500000000001,94938.48359680176,1987,1986,623,623,1990,1987,623,623,1400,1399,623,623,1987,1986,623,1399,623,623,1400,1400,6,14,4.081632614135742,40.81632614135742,3.9215688705444336,3.9215688705444336,2.040816307067871,7.843137741088867,2,0,0,1.9607844352722168,1.9607844352722168,12,1.9607844352722168,0,2,8,0,6,28659011584,8589930496,3183947776,0
499,1771796591616,3096.877655029297,28000,1,0.9812500000000001,4151.729721069336,28000,1,0.9812500000000001,2764.4507598876953,28000,1,0.9812500000000001,4052.4579010009766,28000,1,0.9812500000000001,1786.1314849853516,4800,2,0.9875,1762.5570526123047,4800,2,0.9875,1763.263671875,4800,2,0.9875,1756.9617919921875,4800,2,0.9875,1776.2246704101563,4800,2,0.9875,1850.4091796875,4800,2,0.9875,94943.92254638672,1987,1986,623,623,1990,1987,623,623,1400,1399,623,623,1987,1986,623,1399,623,623,1400,1400,48,46,43.13725662231445,68.62745666503906,51.020408630371094,52.94117736816406,50,53.061222076416016,50,52,52,50,42.85714340209961,66,36.73469543457031,26,36,44,43.13725662231445,42,28659011584,8589930496,3218866176,0
499,1771796592116,3097.2518768310547,28000,1,0.93125,4152.14469909668,28000,1,0.93125,2764.8133850097656,28000,1,0.9375,4052.859115600586,28000,1,0.9375,1786.3383178710938,4800,2,0.9375,1762.7807922363281,4800,2,0.9375,1763.4610900878906,4800,2,0.9375,1757.1483459472656,4800,2,0.9375,1776.4218292236328,4800,2,0.9375,1850.611068725586,4800,2,0.9375,94949.33448791504,1987,1986,623,623,1990,1987,623,623,1400,1399,623,623,1987,1986,623,1399,623,623,1400,1400,50,56,55.1020393371582,51.020408630371094,52.94117736816406,51.020408630371094,53.061222076416016,52.94117736816406,54.90196228027344,52,52,56,49.01960754394531,52,34,53.061222076416016,40,33.333335876464844,36,33.333335876464844,28659011584,8589930496,3195404288,0
499,1771796592616,3097.794143676758,28000,1,0.9812500000000001,4152.726943969727,28000,1,0.9812500000000001,2765.3443756103516,28000,1,0.9812500000000001,4053.4251403808594,28000,1,0.9812500000000001,1786.6956024169922,28000,1,0.9812500000000001,1763.1749877929688,28000,1,0.9812500000000001,1763.862777709961,28000,1,0.9812500000000001,1757.5247650146484,28000,1,0.9812500000000001,1776.7934875488281,28000,1,0.94375,1851.0043334960938,28000,1,0.94375,94956.65596008301,1987,1986,623,623,1990,1987,623,623,1400,1399,623,623,1987,1986,623,1399,623,623,1400,1400,53.061222076416016,59.18367385864258,56,67.30769348144531,59.18367385864258,66,34,59.18367385864258,66,64,58,63.26530456542969,55.1020393371582,59.18367385864258,54.000003814697266,50.98039627075195,48,39.2156867980957,36.73469543457031,50,28659011584,8589930496,3210067968,0
499,1771796593116,3098.395263671875,28000,1,0.9125,4153.3643798828125,28000,1,0.9125,2765.9610595703125,28000,1,0.9125,4054.0640563964844,28000,1,0.9125,1787.1300506591797,28000,1,0.9125,1763.6179656982422,28000,1,0.9125,1764.3241424560547,28000,1,0.9125,1757.9654235839844,28000,1,0.9125,1777.218017578125,28000,1,0.9125,1851.4627227783203,28000,1,0.9125,94964.68249511719,1987,1986,623,623,1990,1987,623,623,1400,1399,623,623,1987,1986,623,1399,623,623,1400,1400,56,62,67.34693908691406,73.46939086914063,66,74,66.66667175292969,72.54901885986328,61.224491119384766,57.142860412597656,61.224491119384766,58.82353210449219,66.66667175292969,58.82353210449219,44,44.89795684814453,63.26530456542969,58,49.01960754394531,62,28659011584,8589930496,3210764288,0
499,1771796593616,3099.049285888672,28000,1,0.53125,4154.016891479492,28000,1,0.53125,2766.6298065185547,28000,1,0.53125,4054.70068359375,28000,1,0.53125,1787.5997009277344,28000,1,0.53125,1764.0961456298828,28000,1,0.53125,1764.8141784667969,28000,1,0.53125,1758.4596252441406,28000,1,0.53125,1777.6846313476563,28000,1,0.5625,1851.934310913086,28000,1,0.5625,94973.14237976074,1987,1986,623,623,1990,1987,623,623,1400,1399,623,623,1987,1986,623,1399,623,623,1400,1400,68,50.98039627075195,58.82353210449219,71.42857360839844,66.66667175292969,62,72,73.46939086914063,72.54901885986328,69.23077392578125,52,70,65.30612182617188,61.224491119384766,48,44,54.000003814697266,56,57.142860412597656,42,28659011584,8589930496,3259035648,0
499,1771796594116,3099.8058166503906,28000,1,0.9125,4154.767349243164,28000,1,0.9125,2767.4151763916016,28000,1,0.9125,4055.47265625,28000,1,0.9125,1788.0965118408203,28000,1,0.9125,1764.627685546875,28000,1,0.9125,1765.3680114746094,28000,1,0.9125,1759.0166778564453,28000,1,0.9125,1778.2318115234375,28000,1,0.9125,1852.5052642822266,28000,1,0.9125,94982.74673461914,1987,1986,623,623,1990,1987,623,623,1400,1399,623,623,1987,1986,623,1399,623,623,1400,1400,63.4615364074707,52.08333206176758,72,72.54901885986328,73.46939086914063,66,68,66.66667175292969,72,62.5,72,69.38775634765625,72.54901885986328,72,28,46,48.979591369628906,62,47.05882263183594,52,28659011584,8589930496,3241943040,0
500,1771796594616,3100.440933227539,28000,1,0.54375,4155.417037963867,28000,1,0.54375,2768.0904235839844,28000,1,0.54375,4056.137908935547,28000,1,0.54375,1788.5865783691406,28000,1,0.54375,1765.1447296142578,28000,1,0.54375,1765.8760681152344,28000,1,0.54375,1759.4866790771484,28000,1,0.86875,1778.741195678711,28000,1,0.86875,1852.9916687011719,28000,1,0.86875,94991.3420715332,1987,1986,623,623,1990,1987,623,623,1400,1399,623,623,1987,1986,623,1399,623,623,1400,1400,44.89795684814453,48.07692337036133,66,74,62,72,64,74,68,68.62745666503906,72.54901885986328,52,72,55.1020393371582,63.26530456542969,60.78431701660156,62.74510192871094,40,62.74510192871094,60.000003814697266,28659011584,8589930496,3329626112,0
