Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771917555616,4201,4201,4201,4201,4201,4199,4201,4201,4199,4201,4201,4199,23.33333396911621,22.580644607543945,16.666667938232422,10,17.241378784179688,17.241378784179688,16.666667938232422,23.33333396911621,13.333333969116211,30.000001907348633,16.129032135009766,18.75,48614.35852050781,30656.03448486328,204042.48510742188,7975.040710449219,16525500416,4294963200,12018200576,3997339648
499,1771917555616,4201,4201,4201,4201,4201,4199,4201,4201,4199,4201,4201,4199,23.33333396911621,22.580644607543945,16.666667938232422,10,17.241378784179688,17.241378784179688,16.666667938232422,23.33333396911621,13.333333969116211,30.000001907348633,16.129032135009766,18.75,48614.35852050781,30656.03448486328,204042.49090576172,7975.040710449219,16525500416,4294963200,12018200576,3997339648
499,1771917556116,4201,4201,4201,4201,4201,4199,4201,4201,4199,4201,4201,4199,8,10,10,7.843137741088867,2,5.882352828979492,7.843137741088867,4.081632614135742,11.764705657958984,15.686275482177734,6,4.081632614135742,48614.66711425781,30659.475708007813,204043.4398803711,7975.068908691406,16525500416,4294963200,12022378496,3997339648
499,1771917556616,4201,4201,4201,4201,4201,4199,4201,4201,4199,4201,4201,4199,45.09803771972656,46,44.89795684814453,36,56,40,58,38.775508880615234,36.73469543457031,40,40,36,48615.101013183594,30685.588623046875,204067.00787353516,7975.147399902344,16525500416,4294963200,12051193856,3997339648
499,1771917557116,4201,4201,4201,4201,4201,4199,4201,4201,4199,4201,4201,4199,64,63.26530456542969,70.5882339477539,70,66,69.38775634765625,69.38775634765625,62.74510192871094,66.66667175292969,62.74510192871094,66,66.66667175292969,48615.591796875,30717.79559326172,204096.36938476563,7975.411926269531,16525500416,4294963200,12056322048,3997339648
499,1771917557616,4201,4201,4201,4201,4201,4199,4201,4201,4199,4201,4201,4199,70.83332824707031,70,72,65.30612182617188,76,70.5882339477539,73.07691955566406,74,71.42857360839844,72,75.51020050048828,72,48616.12078857422,30750.863159179688,204126.71923828125,7975.584228515625,16525500416,4294963200,12072468480,3997339648
500,1771917558116,4201,4201,4201,4201,4201,4199,4201,4201,4199,4201,4201,4199,72,74,72.91667175292969,76.47058868408203,74,77.55101776123047,72,75.51020050048828,74,73.46939086914063,78,74.50980377197266,48616.616271972656,30783.61590576172,204156.80828857422,7975.706848144531,16525500416,4294963200,12081278976,3997339648
499,1771917558617,4201,4201,4201,4201,4201,4199,4201,4201,4199,4201,4201,4199,73.07691955566406,68.62745666503906,75.4717025756836,70.83332824707031,72,70.5882339477539,75.51020050048828,72.91667175292969,73.07691955566406,76,73.46939086914063,70,48617.17596435547,30815.94708251953,204186.31219482422,7976.008972167969,16525500416,4294963200,12088066048,3997339648
499,1771917559117,4201,4201,4201,4201,4201,4199,4201,4201,4199,4201,4201,4199,71.42857360839844,75,71.42857360839844,72,73.07691955566406,70,78,72,75.51020050048828,74,70.5882339477539,71.42857360839844,48617.63610839844,30847.97039794922,204215.58630371094,7976.156188964844,16525500416,4294963200,12101484544,3997339648
499,1771917559617,4201,4201,4201,4201,4201,4199,4201,4201,4199,4201,4201,4199,32,31.37255096435547,36,37.25490188598633,34,32,35.29411697387695,31.37255096435547,30.000001907348633,30.000001907348633,32.65306091308594,34,48618.008361816406,30863.611267089844,204228.60516357422,7976.240051269531,16525500416,4294963200,12100497408,3997339648
