Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771917149858,4207,4211,4196,4203,4410,4410,4603,4410,4367,4201,4208,4200,7.407407283782959,13.793103218078613,7.142857551574707,3.5714287757873535,10.344827651977539,17.85714340209961,7.142857551574707,13.793103218078613,7.142857551574707,7.142857551574707,13.333333969116211,16.666667938232422,48350.84484863281,24669.568359375,200096.02178955078,7940.0550537109375,16525500416,4294963200,11966943232,3997990912
499,1771917149858,4207,4211,4196,4203,4410,4410,4603,4410,4367,4201,4208,4200,7.407407283782959,13.793103218078613,7.142857551574707,3.5714287757873535,10.344827651977539,17.85714340209961,7.142857551574707,13.793103218078613,7.142857551574707,7.142857551574707,13.333333969116211,16.666667938232422,48350.84484863281,24669.568359375,200096.02410888672,7940.0550537109375,16525500416,4294963200,11966943232,3997990912
499,1771917150358,4207,4211,4196,4203,4410,4410,4603,4410,4367,4201,4208,4200,20,22,14,18,10.638298034667969,12.5,10,81.63265228271484,16,14.285715103149414,10,12,48351.380920410156,24686.931274414063,200110.77734375,7940.15234375,16525500416,4294963200,12108062720,3997990912
499,1771917150858,4207,4211,4196,4203,4410,4410,4603,4410,4367,4201,4208,4200,44,46.938777923583984,36,34.693878173828125,82,43.13725662231445,36.73469543457031,50,40,30.000001907348633,30.000001907348633,60.000003814697266,48351.98614501953,24715.79461669922,200137.02276611328,7940.218933105469,16525500416,4294963200,12177743872,3997990912
499,1771917151358,4207,4211,4196,4203,4410,4410,4603,4410,4367,4201,4208,4200,82,62,65.30612182617188,58,62.74510192871094,66,60.000003814697266,65.38461303710938,62,64,63.26530456542969,68,48352.71630859375,24750.647094726563,200168.79809570313,7940.72900390625,16525500416,4294963200,12223746048,3997990912
499,1771917151858,4207,4211,4196,4203,4410,4410,4603,4410,4367,4201,4208,4200,93.87755584716797,68,68.62745666503906,69.38775634765625,67.34693908691406,66,69.38775634765625,68.75,68,68.62745666503906,64.70588684082031,74,48353.45556640625,24786.56817626953,200201.37701416016,7941.295593261719,16525500416,4294963200,12271775744,3997990912
497,1771917152360,4207,4211,4196,4203,4410,4410,4603,4410,4367,4201,4208,4200,74,68.75,70,68,71.42857360839844,73.46939086914063,74,66.66667175292969,70.5882339477539,67.34693908691406,64,74.50980377197266,48354.04724121094,24819.52264404297,200231.5684814453,7941.490478515625,16525500416,4294963200,12280422400,3997990912
499,1771917152858,4207,4211,4196,4203,4410,4410,4603,4410,4367,4201,4208,4200,68.62745666503906,64,62.74510192871094,64,57.142860412597656,60.41666793823242,59.18367385864258,57.142860412597656,61.224491119384766,57.142860412597656,61.224491119384766,56,48354.66076660156,24848.23907470703,200257.39489746094,7941.788818359375,16525500416,4294963200,12302974976,3997990912
499,1771917153358,4207,4211,4196,4203,4410,4410,4603,4410,4367,4201,4208,4200,64.58332824707031,61.224491119384766,60.41666793823242,76.47058868408203,63.26530456542969,65.38461303710938,60.000003814697266,69.38775634765625,69.38775634765625,60.000003814697266,55.1020393371582,59.18367385864258,48355.333923339844,24880.681762695313,200286.96844482422,7942.0394287109375,16525500416,4294963200,12376338432,3997990912
499,1771917153859,4207,4211,4196,4203,4410,4410,4603,4410,4367,4201,4208,4200,12,12.244897842407227,11.764705657958984,8.333333969116211,21.153846740722656,15.686275482177734,12,14,56.86274719238281,15.686275482177734,10,11.764705657958984,48355.77801513672,24894.09637451172,200297.75457763672,7942.087341308594,16525500416,4294963200,12383014912,3997990912
