Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CORE8_ENERGY (J),CORE8_FREQ (MHZ),CORE8_PSTATE,CORE8_VOLT (V),CORE9_ENERGY (J),CORE9_FREQ (MHZ),CORE9_PSTATE,CORE9_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771820224715,7620.440856933594,28000,1,0.8125,9111.573287963867,28000,1,0.8125,7173.093841552734,28000,1,0.8125,9022.471221923828,28000,1,0.8125,4723.070724487305,4800,2,0.8125,4708.512237548828,4800,2,0.9812500000000001,4724.2796630859375,4800,2,0.9812500000000001,4717.948028564453,4800,2,0.9812500000000001,4766.603591918945,4800,2,0.9812500000000001,4887.771987915039,4800,2,0.9812500000000001,202794.54991149902,1994,1988,1989,1988,1989,623,623,623,1401,623,623,623,623,1988,1402,1401,623,1402,1400,1401,9.375,12.5,3.22580623626709,6.45161247253418,3.22580623626709,6.25,0,3.22580623626709,6.45161247253418,3.22580623626709,3.125,3.22580623626709,3.22580623626709,6.6666669845581055,3.125,3.22580623626709,3.22580623626709,3.22580623626709,3.3333334922790527,6.6666669845581055,28659011584,8589930496,2870231040,0
500,1771820224715,7620.440872192383,28000,1,0.9812500000000001,9111.573303222656,28000,1,0.9812500000000001,7173.093856811523,28000,1,0.9812500000000001,9022.472030639648,28000,1,0.9812500000000001,4723.070724487305,4800,2,0.9812500000000001,4708.512237548828,4800,2,0.9812500000000001,4724.279678344727,4800,2,0.9812500000000001,4717.948028564453,4800,2,0.9812500000000001,4766.603591918945,4800,2,0.9812500000000001,4887.772354125977,4800,2,0.9812500000000001,202794.5548095703,1994,1988,1989,1988,1989,623,623,623,1401,623,623,623,623,1988,1402,1401,623,1402,1400,1401,9.375,12.5,3.22580623626709,6.45161247253418,3.22580623626709,6.25,0,3.22580623626709,6.45161247253418,3.22580623626709,3.125,3.22580623626709,3.22580623626709,6.6666669845581055,3.125,3.22580623626709,3.22580623626709,3.22580623626709,3.3333334922790527,6.6666669845581055,28659011584,8589930496,2870231040,0
499,1771820225215,7620.462020874023,28000,1,0.9812500000000001,9111.608627319336,28000,1,0.9812500000000001,7173.107711791992,28000,1,0.9812500000000001,9022.501434326172,28000,1,0.9812500000000001,4723.085662841797,4800,2,0.9812500000000001,4708.519378662109,4800,2,0.9812500000000001,4724.285751342773,4800,2,0.9812500000000001,4717.953308105469,4800,2,0.9812500000000001,4766.607192993164,4800,2,0.9812500000000001,4887.79719543457,4800,2,0.9812500000000001,202796.7201538086,1994,1988,1989,1988,1989,623,623,623,1401,623,623,623,623,1988,1402,1401,623,1402,1400,1401,5.769230842590332,2,2,1.9607844352722168,0,0,2,2,0,0,0,0,2,8,0,0,3.9215688705444336,4,1.9607844352722168,5.882352828979492,28659011584,8589930496,2871599104,0
499,1771820225715,7620.637969970703,28000,1,0.9812500000000001,9111.921630859375,28000,1,0.9812500000000001,7173.240188598633,28000,1,0.9812500000000001,9022.772033691406,28000,1,0.9812500000000001,4723.154891967773,4800,2,0.9812500000000001,4708.592071533203,4800,2,0.9812500000000001,4724.3599853515625,4800,2,0.9812500000000001,4718.023712158203,4800,2,0.9812500000000001,4766.684646606445,4800,2,0.9812500000000001,4887.875030517578,4800,2,0.9812500000000001,202800.10816955566,1994,1988,1989,1988,1989,623,623,623,1401,623,623,623,623,1988,1402,1401,623,1402,1400,1401,28.571430206298828,26.530611038208008,18.367347717285156,44,16,26.530611038208008,21.568628311157227,11.764705657958984,22,20,23.52941131591797,23.52941131591797,22.448978424072266,38,13.72549057006836,22,18.367347717285156,20,20.40816307067871,20.40816307067871,28659011584,8589930496,2887643136,0
499,1771820226215,7621.082107543945,28000,1,0.9812500000000001,9112.379013061523,28000,1,0.9812500000000001,7173.64225769043,28000,1,0.9812500000000001,9023.215347290039,28000,1,0.9812500000000001,4723.3623046875,4800,2,0.9812500000000001,4708.807907104492,4800,2,0.9812500000000001,4724.570205688477,4800,2,0.9812500000000001,4718.250106811523,4800,2,0.9812500000000001,4766.909149169922,4800,2,0.9812500000000001,4888.10920715332,4800,2,0.9812500000000001,202805.5163116455,1994,1988,1989,1988,1989,623,623,623,1401,623,623,623,623,1988,1402,1401,623,1402,1400,1401,52,64,60.78431701660156,52,58,58,57.142860412597656,57.142860412597656,61.224491119384766,55.1020393371582,61.224491119384766,60.000003814697266,48.979591369628906,60.000003814697266,28.571430206298828,42,32,48,38,46.938777923583984,28659011584,8589930496,2913017856,0
499,1771820226715,7621.62255859375,28000,1,0.90625,9112.935913085938,28000,1,0.90625,7174.1954345703125,28000,1,0.90625,9023.754898071289,28000,1,0.90625,4723.716827392578,28000,1,0.90625,4709.174179077148,28000,1,0.90625,4724.934967041016,28000,1,0.90625,4718.621658325195,28000,1,0.90625,4767.271484375,28000,1,0.90625,4888.495147705078,28000,1,0.90625,202812.33381652832,1994,1988,1989,1988,1989,623,623,623,1401,623,623,623,623,1988,1402,1401,623,1402,1400,1401,46,58,64,66,66,68,60.000003814697266,60.000003814697266,58,66,68.62745666503906,68,60.78431701660156,48.979591369628906,43.13725662231445,50,48.07692337036133,50,36.73469543457031,52,28659011584,8589930496,2905186304,0
499,1771820227216,7622.218200683594,28000,1,0.9125,9113.511093139648,28000,1,0.9125,7174.794692993164,28000,1,0.9125,9024.352966308594,28000,1,0.9125,4724.133712768555,28000,1,0.9125,4709.568099975586,28000,1,0.9125,4725.309616088867,28000,1,0.9125,4719.035949707031,28000,1,0.9125,4767.711349487305,28000,1,0.9125,4888.85009765625,28000,1,0.9125,202819.47966003418,1994,1988,1989,1988,1989,623,623,623,1401,623,623,623,623,1988,1402,1401,623,1402,1400,1401,61.224491119384766,54.000003814697266,72,69.38775634765625,71.42857360839844,55.1020393371582,64,64,65.30612182617188,60.000003814697266,72,67.34693908691406,70,73.46939086914063,54.000003814697266,36.73469543457031,33.333335876464844,56,61.224491119384766,18.75,28659011584,8589930496,2983919616,0
499,1771820227716,7622.296173095703,28000,1,0.90625,9113.640151977539,28000,1,0.90625,7174.858352661133,28000,1,0.90625,9024.445297241211,28000,1,0.90625,4724.193298339844,28000,1,0.90625,4709.6195068359375,28000,1,0.90625,4725.3560791015625,28000,1,0.90625,4719.086013793945,28000,1,0.90625,4767.78532409668,28000,1,0.90625,4888.930160522461,28000,1,0.90625,202822.29321289063,1994,1988,1989,1988,1989,623,623,623,1401,623,623,623,623,1988,1402,1401,623,1402,1400,1401,6.122448921203613,18,10.204081535339355,13.72549057006836,8,8,8,8,9.803921699523926,6.122448921203613,8,8,9.803921699523926,12.244897842407227,8,7.843137741088867,4,8.163265228271484,10,10,28659011584,8589930496,2984349696,0
499,1771820228216,7622.476058959961,28000,1,0.9812500000000001,9113.85563659668,28000,1,0.9812500000000001,7175.037078857422,28000,1,0.9812500000000001,9024.636962890625,28000,1,0.95625,4724.306076049805,28000,1,0.95625,4709.7174072265625,28000,1,0.95625,4725.481735229492,28000,1,0.95625,4719.198501586914,28000,1,0.95625,4767.896270751953,28000,1,0.95625,4889.036056518555,28000,1,0.95625,202825.61143493652,1994,1988,1989,1988,1989,623,623,623,1401,623,623,623,623,1988,1402,1401,623,1402,1400,1401,22.448978424072266,20.40816307067871,21.568628311157227,22.916667938232422,24,24,22,20.40816307067871,20.40816307067871,19.230770111083984,12.244897842407227,22.448978424072266,20.833332061767578,29.411766052246094,12,6,23.52941131591797,22,20,4.1666669845581055,28659011584,8589930496,2990571520,0
499,1771820228716,7622.677322387695,28000,1,1.0437500000000002,9114.062698364258,28000,1,1.0437500000000002,7175.228256225586,28000,1,1.0437500000000002,9024.844055175781,28000,1,0.9625,4724.43994140625,22400,1,0.9625,4709.82421875,22400,1,0.9625,4725.607894897461,22400,1,0.9625,4719.346878051758,22400,1,0.9625,4768.0362548828125,22400,1,0.9625,4889.177520751953,22400,1,0.9625,202829.15216064453,1994,1988,1989,1988,1989,623,623,623,1401,623,623,623,623,1988,1402,1401,623,1402,1400,1401,22,22.448978424072266,22.448978424072266,26,25.490198135375977,26,24,22,26,24.489795684814453,27.45098114013672,18,16,16.666667938232422,8.333333969116211,6,6.122448921203613,22,18,27.45098114013672,28659011584,8589930496,3046412288,0
