Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771916337294,4392,4200,4343,4370,4267,4200,4197,4205,4199,4237,4364,4396,13.333333969116211,10,7.142857551574707,16.666667938232422,3.4482758045196533,7.142857551574707,10.714285850524902,10,10,14.285715103149414,6.896551609039307,6.896551609039307,47837.97229003906,12579.639465332031,192076.47973632813,7880.726013183594,16525500416,4294963200,12255682560,3988111360
499,1771916337295,4392,4200,4343,4370,4267,4200,4197,4205,4199,4237,4364,4396,13.333333969116211,10,7.142857551574707,16.666667938232422,3.4482758045196533,7.142857551574707,10.714285850524902,10,10,14.285715103149414,6.896551609039307,6.896551609039307,47837.97314453125,12579.647277832031,192076.482421875,7880.726013183594,16525500416,4294963200,12255682560,3988111360
499,1771916337795,4392,4200,4343,4370,4267,4200,4197,4205,4199,4237,4364,4396,16,6.122448921203613,10,8,10,13.72549057006836,9.803921699523926,10.416666030883789,8,13.461539268493652,10,8,47838.308837890625,12583.651794433594,192077.97625732422,7880.764221191406,16525500416,4294963200,12258115584,3988111360
499,1771916338295,4392,4200,4343,4370,4267,4200,4197,4205,4199,4237,4364,4396,46.938777923583984,36,38.775508880615234,34.693878173828125,38,51.020408630371094,44,39.2156867980957,36.73469543457031,38,38,36,47838.71856689453,12607.622436523438,192099.44384765625,7880.817565917969,16525500416,4294963200,12294402048,3988111360
499,1771916338795,4392,4200,4343,4370,4267,4200,4197,4205,4199,4237,4364,4396,67.30769348144531,66,65.38461303710938,68,70.83332824707031,66.66667175292969,66,65.30612182617188,67.30769348144531,64,62.74510192871094,65.38461303710938,47839.20642089844,12639.875610351563,192128.9825439453,7881.008361816406,16525500416,4294963200,12281860096,3988111360
500,1771916339295,4392,4200,4343,4370,4267,4200,4197,4205,4199,4237,4364,4396,72.91667175292969,67.34693908691406,67.34693908691406,72,68.62745666503906,72.54901885986328,72.54901885986328,64.70588684082031,73.46939086914063,69.38775634765625,68,69.38775634765625,47839.700927734375,12670.946533203125,192157.2442626953,7881.1993408203125,16525500416,4294963200,12275974144,3988111360
499,1771916339795,4392,4200,4343,4370,4267,4200,4197,4205,4199,4237,4364,4396,83.67346954345703,78.4313735961914,81.25,80,80,77.55101776123047,80,78,81.63265228271484,80,79.59183502197266,83.67346954345703,47840.236572265625,12704.888916015625,192188.47833251953,7881.3148193359375,16525500416,4294963200,12317696000,3988111360
499,1771916340296,4392,4200,4343,4370,4267,4200,4197,4205,4199,4237,4364,4396,73.07691955566406,75,73.46939086914063,77.55101776123047,74,77.55101776123047,76,73.46939086914063,76.47058868408203,76.92308044433594,71.42857360839844,72.54901885986328,47840.76916503906,12737.643981933594,192218.400390625,7881.585144042969,16525500416,4294963200,12346961920,3988111360
499,1771916340796,4392,4200,4343,4370,4267,4200,4197,4205,4199,4237,4364,4396,71.42857360839844,70.5882339477539,66.66667175292969,68.62745666503906,75.51020050048828,74,72.54901885986328,70,68,71.42857360839844,72.54901885986328,65.30612182617188,47841.290771484375,12768.37548828125,192246.40295410156,7881.7542724609375,16525500416,4294963200,12391677952,3988111360
499,1771916341297,4392,4200,4343,4370,4267,4200,4197,4205,4199,4237,4364,4396,40.81632614135742,34.04255294799805,32,32.65306091308594,38,34,34,37.25490188598633,28.571430206298828,32,36.73469543457031,33.333335876464844,47841.71209716797,12784.552429199219,192259.88995361328,7881.8529052734375,16525500416,4294963200,12351467520,3988111360
499,1771916341797,4392,4200,4343,4370,4267,4200,4197,4205,4199,4237,4364,4396,20,28.3018856048584,17.647058486938477,18,16.32653045654297,17.307693481445313,18,18,50,16.666667938232422,20,14.285715103149414,47842.10192871094,12796.3427734375,192269.13671875,7881.895935058594,16525500416,4294963200,12350230528,3988111360
499,1771916342297,4392,4200,4343,4370,4267,4200,4197,4205,4199,4237,4364,4396,26,18.75,22.916667938232422,23.076923370361328,20,22,24,20.40816307067871,18,21.568628311157227,18.367347717285156,22,47842.46209716797,12803.607849121094,192273.78704833984,7882.01171875,16525500416,4294963200,12349571072,3988111360
499,1771916342797,4392,4200,4343,4370,4267,4200,4197,4205,4199,4237,4364,4396,40,10.416666030883789,12,12.5,16,16.32653045654297,20.40816307067871,16,12.244897842407227,14.285715103149414,13.72549057006836,14.285715103149414,47842.79772949219,12813.025695800781,192280.68298339844,7882.053771972656,16525500416,4294963200,12343861248,3988111360
499,1771916343297,4392,4200,4343,4370,4267,4200,4197,4205,4199,4237,4364,4396,20,24,20,20,22,22,20.40816307067871,18.367347717285156,22,22,20,26,47843.112060546875,12819.888610839844,192284.97454833984,7882.098205566406,16525500416,4294963200,12347617280,3988111360
500,1771916343797,4392,4200,4343,4370,4267,4200,4197,4205,4199,4237,4364,4396,20,21.568628311157227,21.568628311157227,22,19.60784339904785,18.367347717285156,19.60784339904785,20,22,18,20.40816307067871,16.32653045654297,47843.42529296875,12826.496765136719,192289.0679321289,7882.138977050781,16525500416,4294963200,12338458624,3988111360
499,1771916344298,4392,4200,4343,4370,4267,4200,4197,4205,4199,4237,4364,4396,16.666667938232422,22,16.32653045654297,14.285715103149414,18,18,18,18,20,18,28,20,47843.74835205078,12833.820190429688,192293.8702392578,7882.188049316406,16525500416,4294963200,12338634752,3988111360
499,1771916344798,4392,4200,4343,4370,4267,4200,4197,4205,4199,4237,4364,4396,19.60784339904785,22,18.75,18.367347717285156,20.40816307067871,20,16.32653045654297,18.367347717285156,16.666667938232422,16.666667938232422,26,22,47844.073486328125,12841.483276367188,192299.01983642578,7882.2293701171875,16525500416,4294963200,12336922624,3988111360
