Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771897338243,2600,2599,2599,2600,2600,2599,2600,2600,2600,2599,2600,2600,79.31034851074219,75.86206817626953,75.86206817626953,75,79.31034851074219,78.57142639160156,79.31034851074219,75.86206817626953,80,73.33333587646484,75.86206817626953,79.31034851074219,35938.119873046875,260198.86517333984,10121.212036132813,6885.037841796875,16525500416,4294963200,13096521728,3895521280
499,1771897338243,2600,2599,2599,2600,2600,2599,2600,2600,2600,2599,2600,2600,79.31034851074219,75.86206817626953,75.86206817626953,75,79.31034851074219,78.57142639160156,79.31034851074219,75.86206817626953,80,73.33333587646484,75.86206817626953,79.31034851074219,35938.119873046875,260198.86517333984,10121.225830078125,6885.037841796875,16525500416,4294963200,13096521728,3895521280
499,1771897338744,2600,2599,2599,2600,2600,2599,2600,2600,2600,2599,2600,2600,76.47058868408203,78.4313735961914,80,80,78,82.35294342041016,85.71428680419922,82.35294342041016,83.67346954345703,76,77.55101776123047,80,35938.797912597656,260211.04028320313,10130.641052246094,6885.1744384765625,16525500416,4294963200,13118906368,3895517184
500,1771897339244,2600,2599,2599,2600,2600,2599,2600,2600,2600,2599,2600,2600,80,86,79.59183502197266,88.23529815673828,77.08332824707031,78.4313735961914,80.39215850830078,79.59183502197266,78.4313735961914,82,78,78,35939.431091308594,260223.3363647461,10140.150207519531,6885.321350097656,16525500416,4294963200,13127151616,3895508992
499,1771897339744,2600,2599,2599,2600,2600,2599,2600,2600,2600,2599,2600,2600,87.7551040649414,80,73.46939086914063,79.59183502197266,84.31372833251953,78,73.46939086914063,77.55101776123047,84,90,84,77.55101776123047,35940.068298339844,260235.45849609375,10149.532897949219,6885.48828125,16525500416,4294963200,13244706816,3895504896
499,1771897340245,2600,2599,2599,2600,2600,2599,2600,2600,2600,2599,2600,2600,75,80.76922607421875,79.59183502197266,72,89.79591369628906,82,83.67346954345703,74.50980377197266,84.31372833251953,79.59183502197266,75.51020050048828,78.4313735961914,35940.61883544922,260247.82470703125,10159.197021484375,6885.6236572265625,16525500416,4294963200,13277122560,3895496704
499,1771897340745,2600,2599,2599,2600,2600,2599,2600,2600,2600,2599,2600,2600,89.58332824707031,87.7551040649414,76.47058868408203,80.39215850830078,76.47058868408203,74,78.4313735961914,74,79.59183502197266,78,79.24528503417969,79.59183502197266,35941.26599121094,260260.32489013672,10168.783203125,6885.937072753906,16525500416,4294963200,13294821376,3895496704
499,1771897341245,2600,2599,2599,2600,2600,2599,2600,2600,2600,2599,2600,2600,67.34693908691406,70.83332824707031,72,74,72,74,70,67.34693908691406,76.47058868408203,68.62745666503906,71.42857360839844,74,35941.81219482422,260272.1480102539,10177.683654785156,6886.263610839844,16525500416,4294963200,13241909248,3895492608
499,1771897341745,2600,2599,2599,2600,2600,2599,2600,2600,2600,2599,2600,2600,76.47058868408203,70,73.46939086914063,77.08332824707031,76,75,75.51020050048828,68.62745666503906,81.25,78,73.46939086914063,71.42857360839844,35942.35284423828,260284.5743408203,10187.3486328125,6886.46630859375,16525500416,4294963200,13238370304,3895484416
499,1771897342245,2600,2599,2599,2600,2600,2599,2600,2600,2600,2599,2600,2600,57.142860412597656,56,54.90196228027344,50,54.16666793823242,56,56,55.1020393371582,58,52,56,56,35942.853759765625,260294.5433959961,10194.641845703125,6886.5950927734375,16525500416,4294963200,13209272320,3895484416
499,1771897342745,2600,2599,2599,2600,2600,2599,2600,2600,2600,2599,2600,2600,4,10,2.040816307067871,9.615385055541992,8,4,8,7.843137741088867,8.163265228271484,4,3.9215688705444336,4,35943.138244628906,260297.58001708984,10195.20849609375,6886.5950927734375,16525500416,4294963200,13210271744,3895480320
498,1771897343247,2600,2599,2599,2600,2600,2599,2600,2600,2600,2599,2600,2600,46.938777923583984,48,47.05882263183594,44.89795684814453,44,44,44,45.833335876464844,50,46,48,48,35943.63513183594,260319.5389404297,10214.459838867188,6886.710693359375,16525500416,4294963200,13205344256,3895476224
