Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771895449917,2500,2500,2499,2500,2500,2500,2499,2499,2499,2500,2500,2500,90,83.87096405029297,84.375,87.09677124023438,81.25,86.66666412353516,83.87096405029297,83.87096405029297,83.33332824707031,84.375,86.66666412353516,80,34683.36602783203,230851.25268554688,252354.56188964844,6790.330993652344,16525500416,4294963200,13407186944,3749216256
501,1771895449917,2500,2500,2499,2500,2500,2500,2499,2499,2499,2500,2500,2500,90,83.87096405029297,84.375,87.09677124023438,81.25,86.66666412353516,83.87096405029297,83.87096405029297,83.33332824707031,84.375,86.66666412353516,80,34683.36602783203,230851.25268554688,252354.5717163086,6790.330993652344,16525500416,4294963200,13407186944,3749216256
501,1771895450418,2500,2500,2499,2500,2500,2500,2499,2499,2499,2500,2500,2500,86,86.2745132446289,90,89.79591369628906,88,90.19607543945313,90.19607543945313,88,88,83.67346954345703,73.07691955566406,86,34683.92785644531,230863.61456298828,252364.2406616211,6790.405700683594,16525500416,4294963200,13453385728,3749216256
501,1771895450920,2500,2500,2499,2500,2500,2500,2499,2499,2499,2500,2500,2500,94.23077392578125,95.91836547851563,89.58332824707031,92.1568603515625,90.19607543945313,92.1568603515625,93.87755584716797,96,90.38461303710938,90.38461303710938,91.83673095703125,88.23529815673828,34684.49365234375,230876.00567626953,252373.9600830078,6790.49365234375,16525500416,4294963200,13454270464,3749216256
499,1771895451422,2500,2500,2499,2500,2500,2500,2499,2499,2499,2500,2500,2500,87.5,96,90.19607543945313,92,87.7551040649414,93.87755584716797,89.79591369628906,84.31372833251953,88,95.83332824707031,85.71428680419922,89.58332824707031,34685.144104003906,230888.4129638672,252383.61254882813,6790.622802734375,16525500416,4294963200,13501181952,3749212160
498,1771895451924,2500,2500,2499,2500,2500,2500,2499,2499,2499,2500,2500,2500,82,73.46939086914063,76.47058868408203,81.63265228271484,92,80.76922607421875,75.51020050048828,78,77.08332824707031,78.84615325927734,76,76,34685.583435058594,230900.3837890625,252393.02758789063,6790.667907714844,16525500416,4294963200,13533396992,3749212160
499,1771895452422,2500,2500,2499,2500,2500,2500,2499,2499,2499,2500,2500,2500,90,89.79591369628906,87.7551040649414,88.23529815673828,89.79591369628906,91.66667175292969,98,90,88.23529815673828,93.87755584716797,92,90.19607543945313,34686.073486328125,230913.0775756836,252402.97381591797,6790.861999511719,16525500416,4294963200,13549076480,3749208064
499,1771895452923,2500,2500,2499,2500,2500,2500,2499,2499,2499,2500,2500,2500,82,92.30769348144531,86.2745132446289,85.71428680419922,86.2745132446289,88.23529815673828,84,75.51020050048828,86,82,89.79591369628906,85.71428680419922,34686.513732910156,230925.16552734375,252412.2953491211,6791.0552978515625,16525500416,4294963200,13557956608,3749208064
499,1771895453423,2500,2500,2499,2500,2500,2500,2499,2499,2499,2500,2500,2500,80,84.31372833251953,80.39215850830078,85.71428680419922,83.33332824707031,85.71428680419922,82,74.50980377197266,87.7551040649414,84.31372833251953,80,83.67346954345703,34686.90606689453,230937.27612304688,252421.75158691406,6791.2098388671875,16525500416,4294963200,13538914304,3749208064
498,1771895453924,2500,2500,2499,2500,2500,2500,2499,2499,2499,2500,2500,2500,88,86,83.33332824707031,84,84.61538696289063,84.31372833251953,68,84,84,85.71428680419922,86,84.61538696289063,34687.29577636719,230949.62799072266,252431.4921875,6791.3189697265625,16525500416,4294963200,13532856320,3749208064
