Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771894368644,2600,2600,2600,2600,2599,2600,2600,2600,2600,2600,2599,2599,81.81818389892578,84.8484878540039,90.625,85.29411315917969,81.81818389892578,82.35294342041016,81.25,88.23529815673828,90.90909576416016,85.29411315917969,87.5,84.8484878540039,33980.515625,213721.90142822266,240621.30822753906,6741.90869140625,16525500416,4294963200,13190774784,3751436288
500,1771894368644,2600,2600,2600,2600,2599,2600,2600,2600,2600,2600,2599,2599,81.81818389892578,84.8484878540039,90.625,85.29411315917969,81.81818389892578,82.35294342041016,81.25,88.23529815673828,90.90909576416016,85.29411315917969,87.5,84.8484878540039,33980.52099609375,213722.08380126953,240621.4428100586,6741.90869140625,16525500416,4294963200,13190774784,3751436288
499,1771894369145,2600,2600,2600,2600,2599,2600,2600,2600,2600,2600,2599,2599,90,88.23529815673828,90.38461303710938,88,90,89.79591369628906,88.46153259277344,90.19607543945313,90.19607543945313,90,90.19607543945313,88,33981.060791015625,213734.43591308594,240631.17596435547,6741.978271484375,16525500416,4294963200,13235240960,3751436288
499,1771894369645,2600,2600,2600,2600,2599,2600,2600,2600,2600,2600,2599,2599,86.2745132446289,87.7551040649414,87.7551040649414,89.79591369628906,88,88.23529815673828,100,90,100,92,94,92,33981.6123046875,213746.77001953125,240640.9027709961,6742.018859863281,16525500416,4294963200,13229772800,3751436288
500,1771894370146,2600,2600,2600,2600,2599,2600,2600,2600,2600,2600,2599,2599,79.59183502197266,86,85.71428680419922,86.2745132446289,80,80,95.91836547851563,79.59183502197266,88,72,78,76,33982.23327636719,213759.06341552734,240650.53509521484,6742.099365234375,16525500416,4294963200,13290950656,3751436288
495,1771894370651,2600,2600,2600,2600,2599,2600,2600,2600,2600,2600,2599,2599,96,94,94,91.66667175292969,93.87755584716797,96,94.11764526367188,96,96.07843017578125,93.87755584716797,91.66667175292969,93.87755584716797,33982.91015625,213771.52734375,240660.21325683594,6742.205078125,16525500416,4294963200,13406916608,3751436288
500,1771894371146,2600,2600,2600,2600,2599,2600,2600,2600,2600,2600,2599,2599,89.79591369628906,91.83673095703125,86,94,90,92,87.7551040649414,100,91.83673095703125,88,92.1568603515625,81.63265228271484,33983.472106933594,213783.80963134766,240669.89752197266,6742.2503662109375,16525500416,4294963200,13484109824,3751436288
489,1771894371657,2600,2600,2600,2600,2599,2600,2600,2600,2600,2600,2599,2599,82.35294342041016,86.2745132446289,100,78.4313735961914,76.92308044433594,92,96.07843017578125,84,78,78.4313735961914,78,84.61538696289063,33984.07653808594,213796.23193359375,240679.4775390625,6742.44873046875,16525500416,4294963200,13562068992,3751436288
502,1771894372146,2600,2600,2600,2600,2599,2600,2600,2600,2600,2600,2599,2599,87.7551040649414,97.95918273925781,89.58332824707031,89.79591369628906,93.75,93.87755584716797,86,89.58332824707031,87.5,87.23404693603516,87.5,87.7551040649414,33984.58654785156,213808.16278076172,240688.88427734375,6742.487060546875,16525500416,4294963200,13546299392,3751436288
499,1771894372649,2600,2600,2600,2600,2599,2600,2600,2600,2600,2600,2599,2599,84.31372833251953,86,85.71428680419922,83.67346954345703,94.11764526367188,100,85.71428680419922,84,84.61538696289063,84.31372833251953,86.79244995117188,85.71428680419922,33985.12658691406,213820.59765625,240698.6495361328,6742.541198730469,16525500416,4294963200,13590138880,3751436288
