Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771902594131,4199,4200,4200,4199,4200,4199,4200,4200,4200,4200,4200,4200,14.285715103149414,10.344827651977539,13.333333969116211,22.580644607543945,13.793103218078613,10.344827651977539,19.35483741760254,19.35483741760254,19.35483741760254,13.793103218078613,17.241378784179688,22.580644607543945,39366.78338623047,76699.88299560547,62555.61102294922,7129.5584716796875,16525500416,4294963200,12324904960,3909885952
499,1771902594131,4199,4200,4200,4199,4200,4199,4200,4200,4200,4200,4200,4200,14.285715103149414,10.344827651977539,13.333333969116211,22.580644607543945,13.793103218078613,10.344827651977539,19.35483741760254,19.35483741760254,19.35483741760254,13.793103218078613,17.241378784179688,22.580644607543945,39366.78454589844,76699.89477539063,62555.616271972656,7129.5584716796875,16525500416,4294963200,12324904960,3909885952
499,1771902594631,4199,4200,4200,4199,4200,4199,4200,4200,4200,4200,4200,4200,12,10.204081535339355,6,14.285715103149414,7.843137741088867,20,2.040816307067871,8,6,9.803921699523926,18,10.204081535339355,39367.11096191406,76704.74591064453,62557.968322753906,7129.575439453125,16525500416,4294963200,12326543360,3909885952
499,1771902595131,4199,4200,4200,4199,4200,4199,4200,4200,4200,4200,4200,4200,43.13725662231445,60.377357482910156,52,44,44,42,52,46,42,42,40.81632614135742,42,39367.518798828125,76732.41882324219,62583.073181152344,7129.645202636719,16525500416,4294963200,12366733312,3909885952
499,1771902595631,4199,4200,4200,4199,4200,4199,4200,4200,4200,4200,4200,4200,76,70.83332824707031,70.5882339477539,70.5882339477539,72,72,68.62745666503906,75.51020050048828,72,64.58332824707031,74,64,39367.98596191406,76765.0415649414,62612.85809326172,7129.955627441406,16525500416,4294963200,12367507456,3909885952
499,1771902596132,4199,4200,4200,4199,4200,4199,4200,4200,4200,4200,4200,4200,70,69.38775634765625,72,69.38775634765625,70.5882339477539,70,74,74.50980377197266,76,74,71.42857360839844,71.42857360839844,39368.47637939453,76796.62316894531,62641.555114746094,7130.320739746094,16525500416,4294963200,12371873792,3909885952
499,1771902596632,4199,4200,4200,4199,4200,4199,4200,4200,4200,4200,4200,4200,79.59183502197266,80,77.55101776123047,78.4313735961914,79.59183502197266,72,77.55101776123047,80.39215850830078,82,70.5882339477539,72.54901885986328,78.4313735961914,39368.962158203125,76829.77026367188,62671.96435546875,7130.481262207031,16525500416,4294963200,12392996864,3909885952
500,1771902597132,4199,4200,4200,4199,4200,4199,4200,4200,4200,4200,4200,4200,71.42857360839844,74.50980377197266,72,67.34693908691406,71.15384674072266,74,72,73.46939086914063,69.38775634765625,68,68,66,39369.50128173828,76861.43432617188,62700.76025390625,7130.762390136719,16525500416,4294963200,12400615424,3909885952
499,1771902597633,4199,4200,4200,4199,4200,4199,4200,4200,4200,4200,4200,4200,43.13725662231445,38.775508880615234,38,38,40.81632614135742,40.81632614135742,39.2156867980957,36.73469543457031,38,38,37.5,36.73469543457031,39369.817443847656,76870.41076660156,62707.20672607422,7130.783264160156,16525500416,4294963200,12407099392,3909885952
499,1771902598132,4199,4200,4200,4199,4200,4199,4200,4200,4200,4200,4200,4200,66,80.39215850830078,68,66,68,70.5882339477539,69.38775634765625,70.5882339477539,66,80.39215850830078,69.23077392578125,68.62745666503906,39370.229431152344,76901.44848632813,62735.69482421875,7130.875061035156,16525500416,4294963200,12401156096,3909885952
499,1771902598633,4199,4200,4200,4199,4200,4199,4200,4200,4200,4200,4200,4200,40,35.29411697387695,33.333335876464844,33.333335876464844,34,32.65306091308594,32,32,51.92307662963867,49.01960754394531,31.25,32,39370.617248535156,76917.0347290039,62748.6279296875,7130.942565917969,16525500416,4294963200,12369125376,3909885952
