Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CORE8_ENERGY (J),CORE8_FREQ (MHZ),CORE8_PSTATE,CORE8_VOLT (V),CORE9_ENERGY (J),CORE9_FREQ (MHZ),CORE9_PSTATE,CORE9_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771802486269,5117.278945922852,28000,1,0.9812500000000001,6296.761917114258,28000,1,0.9812500000000001,4759.402374267578,28000,1,0.9812500000000001,6206.4686279296875,28000,1,0.9812500000000001,3142.7310791015625,4800,2,0.9812500000000001,3126.8939056396484,4800,2,0.9812500000000001,3134.1622009277344,4800,2,0.9812500000000001,3127.7904357910156,4800,2,0.9812500000000001,3156.6781616210938,4800,2,0.9812500000000001,3249.7039947509766,4800,2,0.9812500000000001,132481.6152496338,1989,1988,623,1988,623,623,623,1401,623,623,623,623,1988,1990,1397,1397,1397,1396,1397,1397,2.941176414489746,8.571429252624512,5.714285850524902,3.0303030014038086,2.941176414489746,2.941176414489746,5.882352828979492,3.0303030014038086,3.0303030014038086,2.941176414489746,2.941176414489746,5.882352828979492,3.0303030014038086,6.060606002807617,5.882352828979492,0,5.882352828979492,0,0,5.882352828979492,28659011584,8589930496,3204206592,0
500,1771802486269,5117.278991699219,28000,1,0.9812500000000001,6296.762603759766,28000,1,0.9812500000000001,4759.402374267578,28000,1,0.9812500000000001,6206.4686279296875,28000,1,0.9812500000000001,3142.7310791015625,4800,2,0.9812500000000001,3126.8939056396484,4800,2,0.9812500000000001,3134.1622009277344,4800,2,0.9812500000000001,3127.7904357910156,4800,2,0.9812500000000001,3156.678192138672,4800,2,0.9812500000000001,3249.7039947509766,4800,2,0.9812500000000001,132481.6229248047,1989,1988,623,1988,623,623,623,1401,623,623,623,623,1988,1990,1397,1397,1397,1396,1397,1397,2.941176414489746,8.571429252624512,5.714285850524902,3.0303030014038086,2.941176414489746,2.941176414489746,5.882352828979492,3.0303030014038086,3.0303030014038086,2.941176414489746,2.941176414489746,5.882352828979492,3.0303030014038086,6.060606002807617,5.882352828979492,0,5.882352828979492,0,0,5.882352828979492,28659011584,8589930496,3204206592,0
499,1771802486770,5117.333801269531,28000,1,0.9812500000000001,6296.999908447266,28000,1,0.9812500000000001,4759.442230224609,28000,1,0.9812500000000001,6206.582046508789,28000,1,0.9812500000000001,3142.738296508789,4800,2,0.9812500000000001,3126.903091430664,4800,2,0.9812500000000001,3134.1778106689453,4800,2,0.9812500000000001,3127.8111267089844,4800,2,0.9812500000000001,3156.695343017578,4800,2,0.9812500000000001,3249.722900390625,4800,2,0.9812500000000001,132484.0492401123,1989,1988,623,1988,623,623,623,1401,623,623,623,623,1988,1990,1397,1397,1397,1396,1397,1397,6,46.938777923583984,6,4,4,6,0,3.9215688705444336,4,4,2,2.040816307067871,3.9215688705444336,21.568628311157227,0,1.9607844352722168,0,3.9215688705444336,5.882352828979492,0,28659011584,8589930496,3225079808,0
499,1771802487270,5117.716781616211,28000,1,0.9875,6297.469421386719,28000,1,0.9875,4759.781494140625,28000,1,0.9875,6206.979568481445,28000,1,0.9875,3142.917449951172,4800,2,0.9875,3127.1053619384766,4800,2,0.9875,3134.367706298828,4800,2,0.9875,3128.018341064453,4800,2,0.9875,3156.8724670410156,4800,2,0.9875,3249.914840698242,4800,2,0.9875,132489.41317749023,1989,1988,623,1988,623,623,623,1401,623,623,623,623,1988,1990,1397,1397,1397,1396,1397,1397,45.833335876464844,52.94117736816406,50,69.38775634765625,50,50.98039627075195,50.98039627075195,52,48,54.000003814697266,50.98039627075195,54.000003814697266,46.938777923583984,65.30612182617188,30.000001907348633,40.81632614135742,43.13725662231445,46,34.693878173828125,30.000001907348633,28659011584,8589930496,3247558656,0
499,1771802487770,5118.102157592773,28000,1,0.9812500000000001,6297.911331176758,28000,1,0.9812500000000001,4760.127593994141,28000,1,0.9812500000000001,6207.389083862305,28000,1,0.9812500000000001,3143.1383361816406,28000,1,0.9812500000000001,3127.3111419677734,28000,1,0.9812500000000001,3134.585952758789,28000,1,0.9812500000000001,3128.2366333007813,28000,1,0.9812500000000001,3157.0895080566406,28000,1,0.9812500000000001,3250.157028198242,28000,1,0.95,132494.8702545166,1989,1988,623,1988,623,623,623,1401,623,623,623,623,1988,1990,1397,1397,1397,1396,1397,1397,60.78431701660156,51.020408630371094,38,62.74510192871094,52.94117736816406,34,51.020408630371094,38,56.86274719238281,56.86274719238281,48.979591369628906,58.82353210449219,47.05882263183594,64,43.13725662231445,44,42,34.693878173828125,42,44,28659011584,8589930496,3269451776,0
499,1771802488270,5118.61865234375,28000,1,0.9125,6298.506317138672,28000,1,0.9125,4760.645858764648,28000,1,0.9125,6207.955291748047,28000,1,0.9125,3143.521041870117,28000,1,0.9125,3127.7278900146484,28000,1,0.9125,3135.011947631836,28000,1,0.9125,3128.658676147461,28000,1,0.9125,3157.5265502929688,28000,1,0.9125,3250.5902404785156,28000,1,0.9125,132502.3604888916,1989,1988,623,1988,623,623,623,1401,623,623,623,623,1988,1990,1397,1397,1397,1396,1397,1397,44,58.82353210449219,55.1020393371582,70,50,64.70588684082031,56.86274719238281,64,65.30612182617188,66,68,65.30612182617188,54.90196228027344,47.05882263183594,34.693878173828125,47.05882263183594,54.000003814697266,52,58,52.94117736816406,28659011584,8589930496,3304865792,0
499,1771802488770,5119.211273193359,28000,1,0.9125,6299.096527099609,28000,1,0.9125,4761.245635986328,28000,1,0.9125,6208.58772277832,28000,1,0.9125,3143.949752807617,28000,1,0.9125,3128.162109375,28000,1,0.91875,3135.449737548828,28000,1,0.91875,3129.0753173828125,28000,1,0.91875,3157.958984375,28000,1,0.91875,3251.0193481445313,28000,1,0.91875,132510.26193237305,1989,1988,623,1988,623,623,623,1401,623,623,623,623,1988,1990,1397,1397,1397,1396,1397,1397,46.938777923583984,48.979591369628906,70,64.58332824707031,69.38775634765625,58.33333206176758,67.34693908691406,68,65.30612182617188,59.18367385864258,66.66667175292969,66.66667175292969,55.1020393371582,75.51020050048828,52,52,53.061222076416016,46.938777923583984,44.89795684814453,47.916664123535156,28659011584,8589930496,3345670144,0
499,1771802489270,5119.833770751953,28000,1,0.6125,6299.76579284668,28000,1,0.91875,4761.859527587891,28000,1,0.91875,6209.209091186523,28000,1,0.91875,3144.404495239258,28000,1,0.91875,3128.647994995117,28000,1,0.91875,3135.9288024902344,28000,1,0.91875,3129.540557861328,28000,1,0.91875,3158.4502868652344,28000,1,0.91875,3251.5026245117188,28000,1,0.91875,132518.4971923828,1989,1988,623,1988,623,623,623,1401,623,623,623,623,1988,1990,1397,1397,1397,1396,1397,1397,40,58,70,72,66.66667175292969,68.62745666503906,64.70588684082031,68,70.5882339477539,69.38775634765625,67.34693908691406,67.34693908691406,46.938777923583984,44,42,57.142860412597656,44.89795684814453,44,60.000003814697266,55.1020393371582,28659011584,8589930496,3427606528,0
499,1771802489770,5120.55143737793,28000,1,0.5625,6300.495559692383,28000,1,0.5625,4762.587051391602,28000,1,0.5625,6209.976089477539,28000,1,0.5625,3144.910430908203,28000,1,0.5625,3129.1756134033203,28000,1,0.5625,3136.4325256347656,28000,1,0.5625,3130.066680908203,28000,1,0.5625,3158.966827392578,28000,1,0.5625,3252.062301635742,28000,1,0.5625,132527.74603271484,1989,1988,623,1988,623,623,623,1401,623,623,623,623,1988,1990,1397,1397,1397,1396,1397,1397,54.000003814697266,59.18367385864258,67.34693908691406,62,63.26530456542969,66,53.061222076416016,74,58,70,70,65.30612182617188,68.62745666503906,64,57.142860412597656,47.05882263183594,48.979591369628906,52,40.81632614135742,62,28659011584,8589930496,3453374464,0
499,1771802490270,5121.204116821289,28000,1,0.91875,6301.158782958984,28000,1,0.91875,4763.218368530273,28000,1,0.91875,6210.631881713867,28000,1,0.91875,3145.389190673828,28000,1,0.91875,3129.6788482666016,28000,1,0.91875,3136.875762939453,28000,1,0.91875,3130.513137817383,28000,1,0.91875,3159.4122772216797,28000,1,0.91875,3252.526336669922,28000,1,0.91875,132536.1494293213,1989,1988,623,1988,623,623,623,1401,623,623,623,623,1988,1990,1397,1397,1397,1396,1397,1397,57.142860412597656,64,64.70588684082031,64,68.62745666503906,67.34693908691406,69.38775634765625,73.46939086914063,64,60.000003814697266,67.34693908691406,68.62745666503906,52.08333206176758,59.18367385864258,52,57.142860412597656,41.17647171020508,46.938777923583984,32.65306091308594,40.81632614135742,28659011584,8589930496,3467051008,0
