Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771896799159,2499,2479,2499,2499,2500,2500,2499,2500,2499,2499,2499,2499,78.57142639160156,79.31034851074219,75.86206817626953,76.66666412353516,86.20689392089844,76.66666412353516,72.41378784179688,75,79.31034851074219,79.31034851074219,82.14286041259766,83.33332824707031,35563.981201171875,251861.88299560547,4488.4361572265625,6852.266357421875,16525500416,4294963200,13223903232,3824500736
500,1771896799159,2499,2479,2499,2499,2500,2500,2499,2500,2499,2499,2499,2499,78.57142639160156,79.31034851074219,75.86206817626953,76.66666412353516,86.20689392089844,76.66666412353516,72.41378784179688,75,79.31034851074219,79.31034851074219,82.14286041259766,83.33332824707031,35563.98223876953,251861.90502929688,4488.442443847656,6852.266357421875,16525500416,4294963200,13223903232,3824500736
499,1771896799659,2499,2479,2499,2499,2500,2500,2499,2500,2499,2499,2499,2499,88.23529815673828,85.71428680419922,89.79591369628906,86,89.79591369628906,94,90,85.41667175292969,90.19607543945313,88.46153259277344,88.23529815673828,91.83673095703125,35564.539794921875,251874.50366210938,4498.4107666015625,6852.324279785156,16525500416,4294963200,13293350912,3824496640
493,1771896800167,2499,2479,2499,2499,2500,2500,2499,2500,2499,2499,2499,2499,90,94.23077392578125,92.1568603515625,90,90.38461303710938,100,91.83673095703125,88.46153259277344,88.23529815673828,86,89.79591369628906,92,35565.092834472656,251887.06927490234,4508.258117675781,6852.416931152344,16525500416,4294963200,13282017280,3824492544
500,1771896800661,2499,2479,2499,2499,2500,2500,2499,2500,2499,2499,2499,2499,100,85.71428680419922,87.5,84,83.33332824707031,96.15384674072266,84,90.19607543945313,85.71428680419922,85.71428680419922,87.7551040649414,90,35565.75427246094,251899.1943359375,4517.6160888671875,6852.5623779296875,16525500416,4294963200,13347680256,3824492544
499,1771896801161,2499,2479,2499,2499,2500,2500,2499,2500,2499,2499,2499,2499,98,82,84,83.33332824707031,81.63265228271484,81.25,82,86,83.67346954345703,81.63265228271484,82,80.39215850830078,35566.176025390625,251911.2401123047,4527.065856933594,6852.6656494140625,16525500416,4294963200,13382713344,3824492544
491,1771896801670,2499,2479,2499,2499,2500,2500,2499,2500,2499,2499,2499,2499,84,80,84,84.61538696289063,86.53846740722656,84.31372833251953,84,84.31372833251953,82.35294342041016,80.76922607421875,90,82,35566.64617919922,251923.65393066406,4536.70849609375,6852.857238769531,16525500416,4294963200,13401989120,3824492544
499,1771896802162,2499,2479,2499,2499,2500,2500,2499,2500,2499,2499,2499,2499,85.71428680419922,81.63265228271484,84,85.41667175292969,87.5,81.63265228271484,86,85.41667175292969,81.63265228271484,81.25,84,81.63265228271484,35567.059020996094,251935.6016845703,4546.135314941406,6852.905822753906,16525500416,4294963200,13365207040,3824492544
499,1771896802662,2499,2479,2499,2499,2500,2500,2499,2500,2499,2499,2499,2499,86.2745132446289,84.31372833251953,84,88,84.31372833251953,86,82,84.31372833251953,84,86,85.71428680419922,86,35567.449645996094,251948.0194091797,4555.95263671875,6852.965576171875,16525500416,4294963200,13371269120,3824480256
500,1771896803162,2499,2479,2499,2499,2500,2500,2499,2500,2499,2499,2499,2499,84,81.63265228271484,82.35294342041016,87.7551040649414,84,82,81.63265228271484,83.67346954345703,80,82,86,83.67346954345703,35567.848388671875,251960.22302246094,4565.607849121094,6853.017761230469,16525500416,4294963200,13345357824,3824480256
